"EC_NO","COFACTOR_ID","SOURCE"
"1.14.13.101",4,cofactor_db_2010
"1.14.13.102",4,cofactor_db_2010
"1.14.13.103",4,cofactor_db_2010
"1.14.13.103",22,cofactor_db_2010
"1.14.13.104",2,brenda
"1.14.13.104",3,brenda
"1.14.13.104",4,cofactor_db_2010
"1.14.13.104",22,cofactor_db_2010
"1.14.13.105",2,cofactor_db_2010
"1.14.13.105",4,cofactor_db_2010
"1.14.13.106",4,cofactor_db_2010
"1.14.13.106",22,brenda
"1.14.13.107",2,brenda
"1.14.13.107",2,cofactor_db_2010
"1.14.13.107",4,cofactor_db_2010
"1.14.13.108",2,brenda
"1.14.13.108",3,brenda
"1.14.13.108",4,cofactor_db_2010
"1.14.13.108",22,cofactor_db_2010
"1.14.13.109",2,brenda
"1.14.13.109",3,brenda
"1.14.13.109",4,cofactor_db_2010
"1.14.13.109",22,cofactor_db_2010
"1.14.13.11",4,cofactor_db_2010
"1.14.13.11",22,cofactor_db_2010
"1.14.13.110",4,cofactor_db_2010
"1.14.13.110",22,cofactor_db_2010
"1.14.13.111",2,brenda
"1.14.13.111",4,cofactor_db_2010
"1.14.13.112",4,cofactor_db_2010
"1.14.13.112",22,brenda
"1.14.13.113",2,brenda
"1.14.13.113",4,cofactor_db_2010
"1.14.13.114",2,brenda
"1.14.13.114",2,cofactor_db_2010
"1.14.13.114",4,cofactor_db_2010
"1.14.13.115",4,cofactor_db_2010
"1.14.13.115",22,cofactor_db_2010
"1.14.13.119",22,brenda
"1.14.13.12",2,brenda
"1.14.13.12",4,cofactor_db_2010
"1.14.13.12",16,cofactor_db_2010
"1.14.13.120",22,brenda
"1.14.13.121",22,brenda
"1.14.13.123",2,brenda
"1.14.13.123",4,brenda
"1.14.13.127",2,brenda
"1.14.13.127",4,brenda
"1.14.13.128",4,brenda
"1.14.13.129",2,brenda
"1.14.13.129",4,brenda
"1.14.13.129",22,brenda
"1.14.13.13",4,cofactor_db_2010
"1.14.13.13",22,cofactor_db_2010
"1.14.13.130",2,brenda
"1.14.13.130",4,brenda
"1.14.13.131",3,brenda
"1.14.13.131",4,brenda
"1.14.13.135",2,brenda
"1.14.13.135",4,brenda
"1.14.13.137",22,brenda
"1.14.13.138",22,brenda
"1.14.13.139",22,brenda
"1.14.13.14",4,cofactor_db_2010
"1.14.13.140",22,brenda
"1.14.13.141",4,brenda
"1.14.13.141",22,brenda
"1.14.13.142",4,brenda
"1.14.13.142",22,brenda
"1.14.13.146",22,brenda
"1.14.13.147",22,brenda
"1.14.13.148",2,brenda
"1.14.13.149",2,brenda
"1.14.13.15",4,cofactor_db_2010
"1.14.13.15",22,cofactor_db_2010
"1.14.13.150",22,brenda
"1.14.13.151",4,brenda
"1.14.13.151",22,brenda
"1.14.13.152",2,brenda
"1.14.13.152",22,brenda
"1.14.13.154",22,brenda
"1.14.13.155",22,brenda
"1.14.13.156",3,brenda
"1.14.13.156",22,brenda
"1.14.13.158",4,brenda
"1.14.13.158",22,brenda
"1.14.13.16",2,brenda
"1.14.13.16",4,cofactor_db_2010
"1.14.13.160",2,brenda
"1.14.13.161",4,brenda
"1.14.13.161",22,brenda
"1.14.13.162",2,brenda
"1.14.13.162",3,brenda
"1.14.13.162",4,brenda
"1.14.13.163",2,brenda
"1.14.13.163",4,brenda
"1.14.13.165",2,brenda
"1.14.13.165",3,brenda
"1.14.13.165",4,brenda
"1.14.13.165",10,brenda
"1.14.13.165",16,brenda
"1.14.13.166",2,brenda
"1.14.13.166",4,brenda
"1.14.13.167",2,brenda
"1.14.13.167",4,brenda
"1.14.13.168",2,brenda
"1.14.13.17",4,cofactor_db_2010
"1.14.13.17",22,cofactor_db_2010
"1.14.13.170",2,brenda
"1.14.13.171",2,brenda
"1.14.13.172",4,brenda
"1.14.13.173",22,brenda
"1.14.13.177",22,brenda
"1.14.13.178",4,brenda
"1.14.13.179",4,brenda
"1.14.13.18",2,brenda
"1.14.13.18",2,cofactor_db_2010
"1.14.13.18",4,cofactor_db_2010
"1.14.13.180",2,brenda
"1.14.13.180",4,brenda
"1.14.13.181",22,brenda
"1.14.13.182",4,brenda
"1.14.13.183",22,brenda
"1.14.13.184",22,brenda
"1.14.13.185",22,brenda
"1.14.13.187",2,brenda
"1.14.13.187",3,brenda
"1.14.13.188",22,brenda
"1.14.13.19",2,brenda
"1.14.13.19",2,cofactor_db_2010
"1.14.13.19",4,cofactor_db_2010
"1.14.13.190",22,brenda
"1.14.13.195",2,brenda
"1.14.13.196",2,brenda
"1.14.13.196",4,brenda
"1.14.13.197",22,brenda
"1.14.13.198",22,brenda
"1.14.13.199",22,brenda
"1.14.13.2",2,brenda
"1.14.13.2",2,cofactor_db_2010
"1.14.13.2",4,cofactor_db_2010
"1.14.13.2",22,cofactor_db_2010
"1.14.13.20",2,brenda
"1.14.13.20",2,cofactor_db_2010
"1.14.13.20",4,cofactor_db_2010
"1.14.13.200",2,brenda
"1.14.13.201",22,brenda
"1.14.13.202",4,brenda
"1.14.13.202",22,brenda
"1.14.13.203",22,brenda
"1.14.13.205",4,brenda
"1.14.13.208",2,brenda
"1.14.13.209",4,brenda
"1.14.13.21",4,cofactor_db_2010
"1.14.13.21",22,brenda
"1.14.13.210",2,brenda
"1.14.13.210",4,brenda
"1.14.13.211",2,brenda
"1.14.13.211",4,brenda
"1.14.13.212",2,brenda
"1.14.13.212",4,brenda
"1.14.13.215",2,brenda
"1.14.13.215",3,brenda
"1.14.13.215",4,brenda
"1.14.13.216",2,brenda
"1.14.13.216",4,brenda
"1.14.13.217",2,brenda
"1.14.13.217",4,brenda
"1.14.13.218",2,brenda
"1.14.13.218",4,brenda
"1.14.13.22",2,brenda
"1.14.13.22",2,cofactor_db_2010
"1.14.13.22",3,brenda
"1.14.13.22",4,cofactor_db_2010
"1.14.13.220",4,brenda
"1.14.13.221",22,brenda
"1.14.13.222",2,brenda
"1.14.13.222",4,brenda
"1.14.13.223",2,brenda
"1.14.13.224",2,brenda
"1.14.13.224",4,brenda
"1.14.13.225",2,brenda
"1.14.13.225",4,brenda
"1.14.13.23",2,brenda
"1.14.13.23",2,cofactor_db_2010
"1.14.13.23",4,cofactor_db_2010
"1.14.13.230",4,brenda
"1.14.13.231",2,brenda
"1.14.13.232",2,brenda
"1.14.13.233",2,brenda
"1.14.13.236",2,brenda
"1.14.13.237",2,brenda
"1.14.13.238",2,brenda
"1.14.13.238",3,brenda
"1.14.13.238",4,brenda
"1.14.13.238",22,brenda
"1.14.13.239",2,brenda
"1.14.13.239",4,brenda
"1.14.13.24",2,brenda
"1.14.13.24",2,cofactor_db_2010
"1.14.13.24",4,cofactor_db_2010
"1.14.13.240",2,brenda
"1.14.13.241",2,brenda
"1.14.13.241",4,brenda
"1.14.13.242",2,brenda
"1.14.13.242",4,brenda
"1.14.13.243",2,brenda
"1.14.13.244",2,brenda
"1.14.13.244",4,brenda
"1.14.13.245",4,brenda
"1.14.13.246",4,brenda
"1.14.13.25",2,brenda
"1.14.13.25",4,cofactor_db_2010
"1.14.13.25",22,brenda
"1.14.13.26",4,cofactor_db_2010
"1.14.13.27",2,brenda
"1.14.13.27",2,cofactor_db_2010
"1.14.13.27",4,cofactor_db_2010
"1.14.13.28",2,brenda
"1.14.13.28",3,brenda
"1.14.13.28",4,cofactor_db_2010
"1.14.13.28",22,cofactor_db_2010
"1.14.13.29",2,brenda
"1.14.13.29",2,cofactor_db_2010
"1.14.13.29",4,cofactor_db_2010
"1.14.13.3",2,cofactor_db_2010
"1.14.13.3",4,cofactor_db_2010
"1.14.13.30",4,cofactor_db_2010
"1.14.13.30",22,cofactor_db_2010
"1.14.13.31",2,brenda
"1.14.13.31",4,cofactor_db_2010
"1.14.13.32",2,cofactor_db_2010
"1.14.13.32",4,cofactor_db_2010
"1.14.13.33",2,brenda
"1.14.13.33",2,cofactor_db_2010
"1.14.13.33",4,cofactor_db_2010
"1.14.13.34",4,cofactor_db_2010
"1.14.13.35",2,brenda
"1.14.13.35",4,cofactor_db_2010
"1.14.13.36",4,cofactor_db_2010
"1.14.13.37",4,cofactor_db_2010
"1.14.13.37",22,cofactor_db_2010
"1.14.13.38",4,cofactor_db_2010
"1.14.13.38",12,brenda
"1.14.13.39",2,brenda
"1.14.13.39",3,cofactor_db_2010
"1.14.13.39",4,brenda
"1.14.13.39",4,cofactor_db_2010
"1.14.13.39",10,brenda
"1.14.13.39",16,brenda
"1.14.13.39",22,brenda
"1.14.13.39",22,cofactor_db_2010
"1.14.13.4",2,brenda
"1.14.13.4",2,cofactor_db_2010
"1.14.13.4",4,cofactor_db_2010
"1.14.13.4",22,cofactor_db_2010
"1.14.13.40",2,brenda
"1.14.13.40",2,cofactor_db_2010
"1.14.13.40",3,brenda
"1.14.13.40",4,cofactor_db_2010
"1.14.13.41",4,cofactor_db_2010
"1.14.13.41",22,cofactor_db_2010
"1.14.13.42",4,cofactor_db_2010
"1.14.13.42",22,cofactor_db_2010
"1.14.13.43",4,cofactor_db_2010
"1.14.13.44",2,brenda
"1.14.13.44",4,cofactor_db_2010
"1.14.13.46",4,cofactor_db_2010
"1.14.13.47",4,cofactor_db_2010
"1.14.13.47",22,brenda
"1.14.13.47",22,cofactor_db_2010
"1.14.13.48",4,cofactor_db_2010
"1.14.13.48",22,cofactor_db_2010
"1.14.13.49",4,cofactor_db_2010
"1.14.13.49",22,cofactor_db_2010
"1.14.13.5",2,brenda
"1.14.13.5",2,cofactor_db_2010
"1.14.13.5",4,cofactor_db_2010
"1.14.13.5",22,cofactor_db_2010
"1.14.13.50",2,brenda
"1.14.13.50",2,cofactor_db_2010
"1.14.13.50",4,cofactor_db_2010
"1.14.13.51",4,cofactor_db_2010
"1.14.13.52",4,cofactor_db_2010
"1.14.13.52",22,cofactor_db_2010
"1.14.13.53",4,cofactor_db_2010
"1.14.13.53",22,cofactor_db_2010
"1.14.13.54",2,cofactor_db_2010
"1.14.13.54",4,cofactor_db_2010
"1.14.13.55",4,cofactor_db_2010
"1.14.13.55",22,cofactor_db_2010
"1.14.13.56",4,cofactor_db_2010
"1.14.13.56",22,cofactor_db_2010
"1.14.13.57",4,cofactor_db_2010
"1.14.13.57",22,cofactor_db_2010
"1.14.13.58",2,brenda
"1.14.13.58",2,cofactor_db_2010
"1.14.13.58",3,brenda
"1.14.13.58",4,cofactor_db_2010
"1.14.13.59",2,brenda
"1.14.13.59",2,cofactor_db_2010
"1.14.13.59",4,cofactor_db_2010
"1.14.13.6",2,brenda
"1.14.13.6",2,cofactor_db_2010
"1.14.13.6",4,cofactor_db_2010
"1.14.13.6",22,cofactor_db_2010
"1.14.13.60",4,cofactor_db_2010
"1.14.13.60",22,cofactor_db_2010
"1.14.13.61",2,brenda
"1.14.13.61",4,cofactor_db_2010
"1.14.13.62",4,cofactor_db_2010
"1.14.13.63",2,brenda
"1.14.13.63",2,cofactor_db_2010
"1.14.13.63",4,cofactor_db_2010
"1.14.13.64",2,brenda
"1.14.13.64",2,cofactor_db_2010
"1.14.13.64",4,cofactor_db_2010
"1.14.13.66",4,cofactor_db_2010
"1.14.13.67",4,cofactor_db_2010
"1.14.13.67",22,cofactor_db_2010
"1.14.13.68",4,cofactor_db_2010
"1.14.13.68",22,cofactor_db_2010
"1.14.13.69",2,brenda
"1.14.13.69",4,cofactor_db_2010
"1.14.13.7",2,brenda
"1.14.13.7",2,cofactor_db_2010
"1.14.13.7",4,cofactor_db_2010
"1.14.13.7",22,brenda
"1.14.13.7",22,cofactor_db_2010
"1.14.13.70",4,cofactor_db_2010
"1.14.13.70",22,cofactor_db_2010
"1.14.13.71",4,cofactor_db_2010
"1.14.13.71",22,cofactor_db_2010
"1.14.13.72",4,cofactor_db_2010
"1.14.13.72",22,brenda
"1.14.13.73",4,cofactor_db_2010
"1.14.13.73",22,cofactor_db_2010
"1.14.13.74",4,cofactor_db_2010
"1.14.13.74",22,cofactor_db_2010
"1.14.13.75",4,cofactor_db_2010
"1.14.13.75",22,cofactor_db_2010
"1.14.13.76",2,brenda
"1.14.13.76",3,brenda
"1.14.13.76",4,cofactor_db_2010
"1.14.13.76",22,cofactor_db_2010
"1.14.13.77",4,cofactor_db_2010
"1.14.13.77",22,cofactor_db_2010
"1.14.13.78",2,brenda
"1.14.13.78",4,cofactor_db_2010
"1.14.13.79",4,cofactor_db_2010
"1.14.13.79",22,brenda
"1.14.13.8",2,brenda
"1.14.13.8",2,cofactor_db_2010
"1.14.13.8",3,brenda
"1.14.13.8",4,cofactor_db_2010
"1.14.13.80",4,cofactor_db_2010
"1.14.13.80",22,cofactor_db_2010
"1.14.13.81",4,cofactor_db_2010
"1.14.13.81",22,brenda
"1.14.13.82",4,cofactor_db_2010
"1.14.13.83",2,brenda
"1.14.13.83",4,cofactor_db_2010
"1.14.13.84",2,brenda
"1.14.13.84",2,cofactor_db_2010
"1.14.13.84",4,cofactor_db_2010
"1.14.13.85",4,cofactor_db_2010
"1.14.13.85",22,cofactor_db_2010
"1.14.13.86",4,cofactor_db_2010
"1.14.13.86",22,cofactor_db_2010
"1.14.13.87",4,cofactor_db_2010
"1.14.13.87",22,cofactor_db_2010
"1.14.13.88",4,cofactor_db_2010
"1.14.13.88",22,cofactor_db_2010
"1.14.13.89",4,cofactor_db_2010
"1.14.13.89",22,cofactor_db_2010
"1.14.13.9",2,brenda
"1.14.13.9",2,cofactor_db_2010
"1.14.13.9",4,cofactor_db_2010
"1.14.13.90",2,cofactor_db_2010
"1.14.13.90",4,cofactor_db_2010
"1.14.13.91",4,cofactor_db_2010
"1.14.13.91",22,cofactor_db_2010
"1.14.13.92",2,brenda
"1.14.13.92",2,cofactor_db_2010
"1.14.13.92",4,cofactor_db_2010
"1.14.13.93",4,cofactor_db_2010
"1.14.13.93",22,cofactor_db_2010
"1.14.13.94",4,cofactor_db_2010
"1.14.13.94",22,cofactor_db_2010
"1.14.13.95",4,cofactor_db_2010
"1.14.13.95",22,cofactor_db_2010
"1.14.13.96",4,cofactor_db_2010
"1.14.13.96",22,cofactor_db_2010
"1.14.13.97",4,cofactor_db_2010
"1.14.13.97",22,cofactor_db_2010
"1.14.13.98",4,cofactor_db_2010
"1.14.13.98",22,cofactor_db_2010
"1.14.13.99",4,cofactor_db_2010
"1.14.13.99",22,cofactor_db_2010
"1.14.13.B1",3,brenda
"1.14.13.B1",4,brenda
"1.14.13.B14",22,brenda
"1.14.13.B21",22,brenda
"1.14.13.B28",4,brenda
"1.14.13.B28",22,brenda
"1.14.13.B3",22,brenda
"1.14.13.B30",2,brenda
"1.14.14.1",2,brenda
"1.14.14.1",3,brenda
"1.14.14.1",4,brenda
"1.14.14.1",22,brenda
"1.14.14.1",22,cofactor_db_2010
"1.14.14.10",3,brenda
"1.14.14.10",4,brenda
"1.14.14.100",22,brenda
"1.14.14.101",22,brenda
"1.14.14.102",22,brenda
"1.14.14.103",22,brenda
"1.14.14.104",22,brenda
"1.14.14.105",2,brenda
"1.14.14.105",3,brenda
"1.14.14.105",22,brenda
"1.14.14.106",22,brenda
"1.14.14.107",22,brenda
"1.14.14.108",2,brenda
"1.14.14.108",3,brenda
"1.14.14.109",22,brenda
"1.14.14.11",2,brenda
"1.14.14.11",3,brenda
"1.14.14.110",22,brenda
"1.14.14.113",22,brenda
"1.14.14.114",22,brenda
"1.14.14.115",22,brenda
"1.14.14.116",22,brenda
"1.14.14.119",22,brenda
"1.14.14.12",2,brenda
"1.14.14.12",3,brenda
"1.14.14.120",22,brenda
"1.14.14.121",22,brenda
"1.14.14.124",22,brenda
"1.14.14.125",22,brenda
"1.14.14.126",22,brenda
"1.14.14.127",22,brenda
"1.14.14.128",22,brenda
"1.14.14.13",3,brenda
"1.14.14.133",3,brenda
"1.14.14.133",22,brenda
"1.14.14.135",22,brenda
"1.14.14.137",22,brenda
"1.14.14.138",22,brenda
"1.14.14.139",22,brenda
"1.14.14.14",22,brenda
"1.14.14.143",2,brenda
"1.14.14.143",3,brenda
"1.14.14.143",22,brenda
"1.14.14.144",2,brenda
"1.14.14.144",3,brenda
"1.14.14.144",22,brenda
"1.14.14.145",2,brenda
"1.14.14.145",3,brenda
"1.14.14.145",22,brenda
"1.14.14.147",22,brenda
"1.14.14.148",22,brenda
"1.14.14.149",22,brenda
"1.14.14.15",2,brenda
"1.14.14.150",22,brenda
"1.14.14.151",22,brenda
"1.14.14.153",22,brenda
"1.14.14.154",22,brenda
"1.14.14.155",3,brenda
"1.14.14.157",22,brenda
"1.14.14.158",22,brenda
"1.14.14.159",22,brenda
"1.14.14.16",4,brenda
"1.14.14.16",22,brenda
"1.14.14.160",22,brenda
"1.14.14.161",22,brenda
"1.14.14.162",22,brenda
"1.14.14.164",22,brenda
"1.14.14.165",22,brenda
"1.14.14.166",22,brenda
"1.14.14.167",22,brenda
"1.14.14.168",22,brenda
"1.14.14.169",22,brenda
"1.14.14.17",2,brenda
"1.14.14.17",22,brenda
"1.14.14.170",22,brenda
"1.14.14.18",4,brenda
"1.14.14.18",12,brenda
"1.14.14.18",22,brenda
"1.14.14.19",22,brenda
"1.14.14.20",2,brenda
"1.14.14.20",3,brenda
"1.14.14.20",4,brenda
"1.14.14.21",2,brenda
"1.14.14.21",3,brenda
"1.14.14.21",4,brenda
"1.14.14.22",3,brenda
"1.14.14.22",4,brenda
"1.14.14.23",22,brenda
"1.14.14.24",22,brenda
"1.14.14.25",22,brenda
"1.14.14.27",2,brenda
"1.14.14.28",3,brenda
"1.14.14.29",22,brenda
"1.14.14.3",2,cofactor_db_2010
"1.14.14.3",3,cofactor_db_2010
"1.14.14.30",2,brenda
"1.14.14.30",3,brenda
"1.14.14.32",22,brenda
"1.14.14.33",3,brenda
"1.14.14.34",3,brenda
"1.14.14.35",3,brenda
"1.14.14.36",22,brenda
"1.14.14.37",4,brenda
"1.14.14.40",22,brenda
"1.14.14.41",22,brenda
"1.14.14.42",22,brenda
"1.14.14.44",22,brenda
"1.14.14.45",22,brenda
"1.14.14.47",2,brenda
"1.14.14.47",3,brenda
"1.14.14.47",4,brenda
"1.14.14.47",10,brenda
"1.14.14.47",16,brenda
"1.14.14.47",22,brenda
"1.14.14.5",2,cofactor_db_2010
"1.14.14.5",3,cofactor_db_2010
"1.14.14.51",2,brenda
"1.14.14.51",3,brenda
"1.14.14.51",4,brenda
"1.14.14.51",22,brenda
"1.14.14.52",4,brenda
"1.14.14.52",22,brenda
"1.14.14.53",4,brenda
"1.14.14.53",22,brenda
"1.14.14.57",22,brenda
"1.14.14.58",22,brenda
"1.14.14.59",22,brenda
"1.14.14.6",2,cofactor_db_2010
"1.14.14.6",3,cofactor_db_2010
"1.14.14.60",22,brenda
"1.14.14.61",22,brenda
"1.14.14.62",22,brenda
"1.14.14.63",22,brenda
"1.14.14.66",22,brenda
"1.14.14.68",22,brenda
"1.14.14.7",2,cofactor_db_2010
"1.14.14.72",22,brenda
"1.14.14.73",22,brenda
"1.14.14.76",22,brenda
"1.14.14.77",22,brenda
"1.14.14.79",22,brenda
"1.14.14.8",2,brenda
"1.14.14.80",22,brenda
"1.14.14.81",22,brenda
"1.14.14.82",22,brenda
"1.14.14.83",2,brenda
"1.14.14.83",3,brenda
"1.14.14.83",22,brenda
"1.14.14.84",22,brenda
"1.14.14.86",2,brenda
"1.14.14.86",22,brenda
"1.14.14.87",22,brenda
"1.14.14.89",22,brenda
"1.14.14.9",2,brenda
"1.14.14.9",3,brenda
"1.14.14.9",4,brenda
"1.14.14.90",22,brenda
"1.14.14.91",4,brenda
"1.14.14.91",22,brenda
"1.14.14.92",2,brenda
"1.14.14.93",2,brenda
"1.14.14.93",3,brenda
"1.14.14.93",22,brenda
"1.14.14.94",22,brenda
"1.14.14.95",2,brenda
"1.14.14.95",4,brenda
"1.14.14.95",22,brenda
"1.14.14.97",22,brenda
"1.14.14.98",22,brenda
"1.14.14.99",22,brenda
"1.14.14.B10",22,brenda
"1.14.14.B11",22,brenda
"1.14.14.B13",22,brenda
"1.14.15.1",2,brenda
"1.14.15.1",3,brenda
"1.14.15.1",4,brenda
"1.14.15.1",22,brenda
"1.14.15.1",22,cofactor_db_2010
"1.14.15.10",22,brenda
"1.14.15.11",22,brenda
"1.14.15.13",22,brenda
"1.14.15.14",22,brenda
"1.14.15.15",4,brenda
"1.14.15.15",22,brenda
"1.14.15.16",22,brenda
"1.14.15.18",22,brenda
"1.14.15.19",22,brenda
"1.14.15.20",22,brenda
"1.14.15.21",2,brenda
"1.14.15.21",4,brenda
"1.14.15.23",4,brenda
"1.14.15.24",2,brenda
"1.14.15.24",22,brenda
"1.14.15.28",22,brenda
"1.14.15.29",4,brenda
"1.14.15.29",22,brenda
"1.14.15.3",2,brenda
"1.14.15.3",3,brenda
"1.14.15.3",4,brenda
"1.14.15.3",22,brenda
"1.14.15.3",22,cofactor_db_2010
"1.14.15.30",2,brenda
"1.14.15.31",22,brenda
"1.14.15.33",22,brenda
"1.14.15.35",22,brenda
"1.14.15.36",22,brenda
"1.14.15.37",22,brenda
"1.14.15.4",4,brenda
"1.14.15.4",12,brenda
"1.14.15.4",22,cofactor_db_2010
"1.14.15.5",22,cofactor_db_2010
"1.14.15.6",22,cofactor_db_2010
"1.14.15.8",22,brenda
"1.14.15.9",22,brenda
"1.14.16.1",9,brenda
"1.14.16.1",10,brenda
"1.14.16.1",16,brenda
"1.14.16.2",10,brenda
"1.14.16.2",16,cofactor_db_2010
"1.14.16.3",16,cofactor_db_2010
"1.14.16.4",10,brenda
"1.14.16.4",16,cofactor_db_2010
"1.14.16.5",4,brenda
"1.14.16.5",8,cofactor_db_2010
"1.14.16.5",10,brenda
"1.14.16.5",16,brenda
"1.14.16.5",16,cofactor_db_2010
"1.14.16.6",16,cofactor_db_2010
"1.14.17.1",12,brenda
"1.14.17.3",2,brenda
"1.14.17.3",12,brenda
"1.14.17.4",12,brenda
"1.14.18.1",10,brenda
"1.14.18.1",22,brenda
"1.14.18.10",4,brenda
"1.14.18.10",22,brenda
"1.14.18.11",4,brenda
"1.14.18.11",22,brenda
"1.14.18.2",4,brenda
"1.14.18.2",22,brenda
"1.14.18.3",4,brenda
"1.14.18.3",12,brenda
"1.14.18.4",4,brenda
"1.14.18.6",22,brenda
"1.14.18.7",22,brenda
"1.14.18.8",4,brenda
"1.14.18.8",22,brenda
"1.14.18.9",4,brenda
"1.14.18.9",22,brenda
"1.14.19.1",2,brenda
"1.14.19.1",3,brenda
"1.14.19.1",4,brenda
"1.14.19.1",12,brenda
"1.14.19.1",22,brenda
"1.14.19.10",22,brenda
"1.14.19.12",22,brenda
"1.14.19.16",22,brenda
"1.14.19.17",2,brenda
"1.14.19.17",4,brenda
"1.14.19.17",22,brenda
"1.14.19.18",22,brenda
"1.14.19.19",22,brenda
"1.3.1.43",4,cofactor_db_2010
"1.3.1.44",2,brenda
"1.3.1.44",3,brenda
"1.3.1.44",4,cofactor_db_2010
"1.3.1.45",4,cofactor_db_2010
"1.3.1.46",4,cofactor_db_2010
"1.3.1.47",4,cofactor_db_2010
"1.3.1.48",4,cofactor_db_2010
"1.3.1.49",4,cofactor_db_2010
"1.3.1.5",4,cofactor_db_2010
"1.3.1.51",4,cofactor_db_2010
"1.3.1.52",2,cofactor_db_2010
"1.3.1.52",4,cofactor_db_2010
"1.3.1.53",4,cofactor_db_2010
"1.3.1.54",4,cofactor_db_2010
"1.3.1.56",4,cofactor_db_2010
"1.3.1.57",4,cofactor_db_2010
"1.3.1.58",4,cofactor_db_2010
"1.3.1.6",2,brenda
"1.3.1.6",3,brenda
"1.3.1.6",4,cofactor_db_2010
"1.3.1.6",16,brenda
"1.3.1.6",22,brenda
"1.3.1.60",4,cofactor_db_2010
"1.3.1.62",4,cofactor_db_2010
"1.3.1.63",4,cofactor_db_2010
"1.3.1.64",4,cofactor_db_2010
"1.3.1.65",4,cofactor_db_2010
"1.3.1.66",4,cofactor_db_2010
"1.3.1.67",4,cofactor_db_2010
"1.3.1.68",4,cofactor_db_2010
"1.3.1.69",4,cofactor_db_2010
"1.3.1.7",4,cofactor_db_2010
"1.3.1.70",4,cofactor_db_2010
"1.3.1.71",4,cofactor_db_2010
"1.3.1.72",2,brenda
"1.3.1.72",4,cofactor_db_2010
"1.3.1.73",4,cofactor_db_2010
"1.3.1.74",4,cofactor_db_2010
"1.3.1.75",4,cofactor_db_2010
"1.3.1.76",4,cofactor_db_2010
"1.3.1.77",4,cofactor_db_2010
"1.3.1.78",4,cofactor_db_2010
"1.3.1.79",4,cofactor_db_2010
"1.3.1.8",3,brenda
"1.3.1.8",4,cofactor_db_2010
"1.3.1.80",4,cofactor_db_2010
"1.3.1.81",4,cofactor_db_2010
"1.3.1.82",4,cofactor_db_2010
"1.3.1.83",2,brenda
"1.3.1.83",4,cofactor_db_2010
"1.3.1.84",4,cofactor_db_2010
"1.3.1.85",4,brenda
"1.3.1.86",2,brenda
"1.3.1.86",4,brenda
"1.3.1.88",2,brenda
"1.3.1.9",3,brenda
"1.3.1.9",4,cofactor_db_2010
"1.3.1.91",2,brenda
"1.3.1.91",3,brenda
"1.3.1.91",4,brenda
"1.3.1.92",4,brenda
"1.3.1.95",2,brenda
"1.3.1.95",3,brenda
"1.3.1.95",4,brenda
"1.3.1.96",4,brenda
"1.3.1.98",2,brenda
"1.3.1.98",4,brenda
"1.3.1.99",4,brenda
"1.3.2.3",2,brenda
"1.3.2.3",22,brenda
"1.3.3.1",2,cofactor_db_2010
"1.3.3.1",3,cofactor_db_2010
"1.3.3.10",22,cofactor_db_2010
"1.3.3.12",2,brenda
"1.3.3.12",2,cofactor_db_2010
"1.3.3.12",3,brenda
"1.3.3.15",2,brenda
"1.3.3.3",4,brenda
"1.3.3.4",2,cofactor_db_2010
"1.3.3.4",3,brenda
"1.3.3.6",2,cofactor_db_2010
"1.3.3.7",2,cofactor_db_2010
"1.3.3.7",3,cofactor_db_2010
"1.3.3.8",2,brenda
"1.3.3.9",4,cofactor_db_2010
"1.3.3.9",22,cofactor_db_2010
"1.3.5.1",2,cofactor_db_2010
"1.3.5.1",14,brenda
"1.3.5.1",14,cofactor_db_2010
"1.3.5.1",22,brenda
"1.3.5.2",2,brenda
"1.3.5.2",3,brenda
"1.3.5.2",4,brenda
"1.3.5.2",14,brenda
"1.3.5.3",3,brenda
"1.3.5.4",2,brenda
"1.3.5.4",13,brenda
"1.3.5.4",22,brenda
"1.3.5.5",2,brenda
"1.3.5.5",14,brenda
"1.3.5.6",2,brenda
"1.3.7.1",11,brenda
"1.3.7.11",2,brenda
"1.3.7.12",4,brenda
"1.3.7.13",2,brenda
"1.3.7.15",3,brenda
"1.3.7.2",4,brenda
"1.3.7.3",4,brenda
"1.3.7.8",2,brenda
"1.3.7.9",2,brenda
"1.3.7.9",15,brenda
"1.3.8.1",2,brenda
"1.3.8.1",3,brenda
"1.3.8.1",4,brenda
"1.3.8.10",2,brenda
"1.3.8.11",2,brenda
"1.3.8.12",2,brenda
"1.3.8.13",2,brenda
"1.3.8.14",2,brenda
"1.3.8.2",2,brenda
"1.3.8.3",2,brenda
"1.3.8.4",2,brenda
"1.3.8.5",2,brenda
"1.3.8.6",2,brenda
"1.3.8.7",2,brenda
"1.3.8.8",2,brenda
"1.3.8.9",2,brenda
"1.3.98.1",2,brenda
"1.3.98.1",3,brenda
"1.3.98.1",14,brenda
"1.3.98.3",4,brenda
"1.3.98.3",18,brenda
"1.3.98.3",22,brenda
"1.3.98.5",22,brenda
"1.3.98.6",18,brenda
"1.3.99.1",2,cofactor_db_2010
"1.3.99.1",22,cofactor_db_2010
"1.3.99.10",2,cofactor_db_2010
"1.3.99.12",2,cofactor_db_2010
"1.3.99.13",2,cofactor_db_2010
"1.3.99.16",15,brenda
"1.3.99.17",2,cofactor_db_2010
"1.3.99.17",15,brenda
"1.3.99.18",2,brenda
"1.3.99.19",2,brenda
