time;DLRA.heatDemand.heat_flow;DLRA.heatDemand.temp_in;DLRA.heatDemand.temp_out;DLRA.coolDemand.heat_flow;DLRA.coolDemand.temp_in;DLRA.coolDemand.temp_out;HYDRAULIC.coolDemand.heat_flow;HYDRAULIC.coolDemand.temp_in;HYDRAULIC.coolDemand.temp_out;COMPRESSEDAIR.coolDemand.heat_flow;COMPRESSEDAIR.coolDemand.temp_in;COMPRESSEDAIR.coolDemand.temp_out;HALL.coolDemand.heat_flow;HALL.coolDemand.temp_in;HALL.coolDemand.temp_out;OFFICE.coolDemand.heat_flow;OFFICE.coolDemand.temp_in;OFFICE.coolDemand.temp_out
153900;7,337095404;343,15;333,15;3,668547702;308,15;313,15;0;293,15;298,15;0,107735897;333,15;338,15;3,22179;288,15;293,15;4,155737866;288,15;293,15
154800;12,0860225;343,15;333,15;6,043011252;308,15;313,15;0;293,15;298,15;0,047223631;333,15;338,15;3,65126;288,15;293,15;4,265557146;288,15;293,15
155700;15,52455407;343,15;333,15;7,762277036;308,15;313,15;0;293,15;298,15;0,049135642;333,15;338,15;2,80705;288,15;293,15;4,247921599;288,15;293,15
156600;15,55352581;343,15;333,15;7,776762904;308,15;313,15;0;293,15;298,15;0,045963397;333,15;338,15;2,99655;288,15;293,15;4,256396008;288,15;293,15
157500;11,70118361;343,15;333,15;5,850591803;308,15;313,15;0;293,15;298,15;0,041655456;333,15;338,15;3,10251;288,15;293,15;4,284166458;288,15;293,15
158400;11,55402405;343,15;333,15;5,777012025;308,15;313,15;0;293,15;298,15;0,035432013;333,15;338,15;3,24455;288,15;293,15;4,246350368;288,15;293,15
159300;11,61802761;343,15;333,15;5,809013806;308,15;313,15;0;293,15;298,15;0,033278172;333,15;338,15;3,20285;288,15;293,15;4,245413997;288,15;293,15
160200;11,69246592;343,15;333,15;5,84623296;308,15;313,15;0;293,15;298,15;0,034925591;333,15;338,15;3,2824;288,15;293,15;4,247939719;288,15;293,15
161100;11,76782532;343,15;333,15;5,883912659;308,15;313,15;0;293,15;298,15;0,109921939;333,15;338,15;3,25951;288,15;293,15;4,328987779;288,15;293,15
162000;5,859328775;343,15;333,15;2,929664387;308,15;313,15;0;293,15;298,15;0,068739151;333,15;338,15;3,23062;288,15;293,15;4,673606544;288,15;293,15
162900;0,006811336;343,15;333,15;0,003405668;308,15;313,15;0;293,15;298,15;0,123348302;333,15;338,15;4,0712;288,15;293,15;4,557305415;288,15;293,15
163800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,103582239;333,15;338,15;4,31479;288,15;293,15;4,230636565;288,15;293,15
164700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,077752827;333,15;338,15;3,58289;288,15;293,15;4,212411329;288,15;293,15
165600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,065230028;333,15;338,15;3,16822;288,15;293,15;4,164363464;288,15;293,15
166500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,021567122;333,15;338,15;3,03;288,15;293,15;4,145134751;288,15;293,15
167400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,041819825;333,15;338,15;2,9219;288,15;293,15;4,209871472;288,15;293,15
168300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,042674376;333,15;338,15;2,82941;288,15;293,15;4,153884607;288,15;293,15
169200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,053417458;333,15;338,15;2,57106;288,15;293,15;4,192265722;288,15;293,15
170100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,07196377;333,15;338,15;2,35485;288,15;293,15;4,192559316;288,15;293,15
171000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,059588919;333,15;338,15;2,25125;288,15;293,15;4,184117262;288,15;293,15
171900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,069245442;333,15;338,15;2,17973;288,15;293,15;4,188752137;288,15;293,15
172800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,041475053;333,15;338,15;2,37485;288,15;293,15;4,14360102;288,15;293,15
173700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,034537757;333,15;338,15;2,11087;288,15;293,15;4,184359127;288,15;293,15
174600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,069684099;333,15;338,15;2,04961;288,15;293,15;4,514186011;288,15;293,15
175500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;2,66937;288,15;293,15;4,582819308;288,15;293,15
176400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,37848;288,15;293,15;4,604510323;288,15;293,15
177300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,03429;288,15;293,15;4,520203405;288,15;293,15
178200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,49834;288,15;293,15;4,536403497;288,15;293,15
179100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,51956;288,15;293,15;4,495115148;288,15;293,15
180000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,72427;288,15;293,15;4,479477496;288,15;293,15
180900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,74171;288,15;293,15;4,448039601;288,15;293,15
181800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,067008835;333,15;338,15;4,88863;288,15;293,15;4,180524744;288,15;293,15
182700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,053709983;333,15;338,15;4,84022;288,15;293,15;4,149346757;288,15;293,15
183600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,057095606;333,15;338,15;5,11711;288,15;293,15;4,270731343;288,15;293,15
184500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,020151314;333,15;338,15;4,99343;288,15;293,15;4,561715407;288,15;293,15
185400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,93346;288,15;293,15;4,581098064;288,15;293,15
186300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;5,05004;288,15;293,15;4,561348147;288,15;293,15
187200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,80515;288,15;293,15;4,538371748;288,15;293,15
188100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,50872;288,15;293,15;4,524681796;288,15;293,15
189000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,63609;288,15;293,15;4,491182454;288,15;293,15
189900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,86905;288,15;293,15;4,525818459;288,15;293,15
190800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,89723;288,15;293,15;4,422683605;288,15;293,15
191700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,71371;288,15;293,15;4,435401018;288,15;293,15
192600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,74162;288,15;293,15;4,434088463;288,15;293,15
193500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,48874;288,15;293,15;4,416527828;288,15;293,15
194400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,59999;288,15;293,15;4,450936365;288,15;293,15
195300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,2917;288,15;293,15;4,435320785;288,15;293,15
196200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,91829;288,15;293,15;4,330474975;288,15;293,15
197100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,32355;288,15;293,15;4,276623238;288,15;293,15
198000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,42775;288,15;293,15;4,348838637;288,15;293,15
198900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,15858;288,15;293,15;4,331754065;288,15;293,15
199800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,05908;288,15;293,15;4,32241319;288,15;293,15
200700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;2,05659;288,15;293,15;4,243683857;288,15;293,15
201600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0,04376;288,15;293,15;4,328821079;288,15;293,15
202500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,35172383;288,15;293,15
203400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,297802141;288,15;293,15
204300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0,51427;288,15;293,15;4,257062213;288,15;293,15
205200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,01346;288,15;293,15;4,256066455;288,15;293,15
206100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,8213;288,15;293,15;4,262897076;288,15;293,15
207000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,15194;288,15;293,15;3,634126735;288,15;293,15
207900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;2,61593;288,15;293,15;3,15059309;288,15;293,15
208800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;2,43208;288,15;293,15;2,949303672;288,15;293,15
209700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;2,53835;288,15;293,15;2,727262015;288,15;293,15
210600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;2,62549;288,15;293,15;2,551169504;288,15;293,15
211500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,02832;288,15;293,15;2,535684662;288,15;293,15
212400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;2,53924;288,15;293,15;2,686769025;288,15;293,15
213300;2,542634349;343,15;333,15;1,271317175;308,15;313,15;0;293,15;298,15;0,006105633;333,15;338,15;2,37662;288,15;293,15;3,57766797;288,15;293,15
214200;54,63210428;343,15;333,15;27,31605214;308,15;313,15;0;293,15;298,15;0,163066018;333,15;338,15;2,37008;288,15;293,15;4,525709666;288,15;293,15
215100;26,73929388;343,15;333,15;13,36964694;308,15;313,15;0;293,15;298,15;0,069611813;333,15;338,15;2,3047;288,15;293,15;4,450120423;288,15;293,15
216000;24,40770853;343,15;333,15;12,20385426;308,15;313,15;0;293,15;298,15;0,038940101;333,15;338,15;2,93715;288,15;293,15;4,383889823;288,15;293,15
216900;19,80913432;343,15;333,15;9,904567162;308,15;313,15;0;293,15;298,15;0,224024435;333,15;338,15;3,12178;288,15;293,15;4,31994586;288,15;293,15
217800;14,70934279;343,15;333,15;7,354671394;308,15;313,15;0;293,15;298,15;0,156074921;333,15;338,15;2,77884;288,15;293,15;4,293684557;288,15;293,15
218700;0,161496056;343,15;333,15;0,080748028;308,15;313,15;0;293,15;298,15;0;333,15;338,15;2,12067;288,15;293,15;3,206506326;288,15;293,15
219600;42,68497321;343,15;333,15;21,3424866;308,15;313,15;0;293,15;298,15;0,109127136;333,15;338,15;1,87745;288,15;293,15;4,291980063;288,15;293,15
220500;32,28797546;343,15;333,15;16,14398773;308,15;313,15;0;293,15;298,15;0,096354359;333,15;338,15;1,3595;288,15;293,15;4,533211788;288,15;293,15
221400;25,10341738;343,15;333,15;12,55170869;308,15;313,15;0;293,15;298,15;0,072289529;333,15;338,15;1,02335;288,15;293,15;4,394214831;288,15;293,15
222300;21,80847323;343,15;333,15;10,90423661;308,15;313,15;0;293,15;298,15;0,117493292;333,15;338,15;1,16859;288,15;293,15;4,36013875;288,15;293,15
223200;15,81758354;343,15;333,15;7,90879177;308,15;313,15;0;293,15;298,15;0,235609272;333,15;338,15;0,67194;288,15;293,15;4,276967298;288,15;293,15
224100;14,27206856;343,15;333,15;7,136034282;308,15;313,15;0;293,15;298,15;0,109095837;333,15;338,15;0,90588;288,15;293,15;4,219575951;288,15;293,15
225000;14,79558292;343,15;333,15;7,39779146;308,15;313,15;0;293,15;298,15;0,055636478;333,15;338,15;1,05667;288,15;293,15;4,16356971;288,15;293,15
225900;15,7694153;343,15;333,15;7,884707652;308,15;313,15;0;293,15;298,15;0,096087699;333,15;338,15;0,91167;288,15;293,15;4,179286056;288,15;293,15
226800;15,47346836;343,15;333,15;7,736734178;308,15;313,15;0;293,15;298,15;0,072851042;333,15;338,15;1,10871;288,15;293,15;4,168743822;288,15;293,15
227700;15,39594293;343,15;333,15;7,697971466;308,15;313,15;0;293,15;298,15;0,068925634;333,15;338,15;0,98622;288,15;293,15;4,105332547;288,15;293,15
228600;15,1526849;343,15;333,15;7,57634245;308,15;313,15;0;293,15;298,15;0,068248638;333,15;338,15;1,16449;288,15;293,15;4,133971998;288,15;293,15
229500;14,79775028;343,15;333,15;7,398875141;308,15;313,15;0;293,15;298,15;0,070417348;333,15;338,15;1,07268;288,15;293,15;4,189032904;288,15;293,15
230400;14,25429688;343,15;333,15;7,127148437;308,15;313,15;0;293,15;298,15;0,052193307;333,15;338,15;0,83758;288,15;293,15;4,172580732;288,15;293,15
231300;12,33325047;343,15;333,15;6,166625235;308,15;313,15;0;293,15;298,15;0,015498733;333,15;338,15;0,14281;288,15;293,15;4,189717033;288,15;293,15
232200;5,683328126;343,15;333,15;2,841664063;308,15;313,15;0;293,15;298,15;0,03238508;333,15;338,15;0,04742;288,15;293,15;4,114782066;288,15;293,15
233100;10,11740764;343,15;333,15;5,05870382;308,15;313,15;0;293,15;298,15;0,162679984;333,15;338,15;0;288,15;293,15;4,176530202;288,15;293,15
234000;10,12110101;343,15;333,15;5,060550504;308,15;313,15;0;293,15;298,15;0,07242467;333,15;338,15;0;288,15;293,15;4,229421171;288,15;293,15
234900;10,21321265;343,15;333,15;5,106606325;308,15;313,15;0;293,15;298,15;0,029563296;333,15;338,15;0;288,15;293,15;4,218743149;288,15;293,15
235800;10,41670279;343,15;333,15;5,208351395;308,15;313,15;0;293,15;298,15;0,026390405;333,15;338,15;0;288,15;293,15;4,228742282;288,15;293,15
236700;10,85648238;343,15;333,15;5,428241189;308,15;313,15;0;293,15;298,15;0,086546522;333,15;338,15;0;288,15;293,15;4,287082746;288,15;293,15
237600;11,00468697;343,15;333,15;5,502343485;308,15;313,15;0;293,15;298,15;0,060119129;333,15;338,15;0;288,15;293,15;4,188791055;288,15;293,15
238500;10,94554447;343,15;333,15;5,472772233;308,15;313,15;0;293,15;298,15;0,048946187;333,15;338,15;0;288,15;293,15;4,469060691;288,15;293,15
239400;10,99783931;343,15;333,15;5,498919657;308,15;313,15;0;293,15;298,15;0,033965254;333,15;338,15;0;288,15;293,15;4,275635287;288,15;293,15
240300;11,11161604;343,15;333,15;5,55580802;308,15;313,15;0;293,15;298,15;0,029335175;333,15;338,15;0,183;288,15;293,15;4,244943613;288,15;293,15
241200;11,30108414;343,15;333,15;5,650542068;308,15;313,15;0;293,15;298,15;0,037859368;333,15;338,15;0,35656;288,15;293,15;4,245014652;288,15;293,15
242100;11,28405378;343,15;333,15;5,642026891;308,15;313,15;0;293,15;298,15;0,035607114;333,15;338,15;0,4933;288,15;293,15;4,222315062;288,15;293,15
243000;11,30993613;343,15;333,15;5,654968066;308,15;313,15;0;293,15;298,15;0,036725611;333,15;338,15;1,03063;288,15;293,15;4,302475829;288,15;293,15
243900;11,29521056;343,15;333,15;5,647605281;308,15;313,15;0;293,15;298,15;0,034259719;333,15;338,15;1,49403;288,15;293,15;4,335547039;288,15;293,15
244800;11,3579026;343,15;333,15;5,678951301;308,15;313,15;0;293,15;298,15;0,027487696;333,15;338,15;1,65897;288,15;293,15;4,249937847;288,15;293,15
245700;11,47265417;343,15;333,15;5,736327087;308,15;313,15;0;293,15;298,15;0,026772292;333,15;338,15;1,49438;288,15;293,15;3,876191089;288,15;293,15
246600;11,47297366;343,15;333,15;5,736486832;308,15;313,15;0;293,15;298,15;0,039370485;333,15;338,15;1,47418;288,15;293,15;3,784371911;288,15;293,15
247500;11,53671579;343,15;333,15;5,768357897;308,15;313,15;0;293,15;298,15;0,02650395;333,15;338,15;1,61363;288,15;293,15;3,816795267;288,15;293,15
248400;3,222887395;343,15;333,15;1,611443697;308,15;313,15;0;293,15;298,15;0,019107823;333,15;338,15;1,51672;288,15;293,15;3,816740931;288,15;293,15
249300;6,158095269;343,15;333,15;3,079047634;308,15;313,15;0;293,15;298,15;0,038819318;333,15;338,15;1,37834;288,15;293,15;4,048618775;288,15;293,15
250200;11,30691131;343,15;333,15;5,653455655;308,15;313,15;0;293,15;298,15;0,03704387;333,15;338,15;1,31959;288,15;293,15;4,277608734;288,15;293,15
251100;11,27912173;343,15;333,15;5,639560864;308,15;313,15;0;293,15;298,15;0,034548105;333,15;338,15;1,51829;288,15;293,15;4,343489922;288,15;293,15
252000;11,37367832;343,15;333,15;5,686839162;308,15;313,15;0;293,15;298,15;0,026177028;333,15;338,15;1,60654;288,15;293,15;4,256577206;288,15;293,15
252900;11,41292863;343,15;333,15;5,706464317;308,15;313,15;0;293,15;298,15;0,024937227;333,15;338,15;1,47985;288,15;293,15;3,953806954;288,15;293,15
253800;11,49686566;343,15;333,15;5,748432832;308,15;313,15;0;293,15;298,15;0,030233052;333,15;338,15;1,25744;288,15;293,15;3,777281226;288,15;293,15
254700;11,52194864;343,15;333,15;5,760974322;308,15;313,15;0;293,15;298,15;0,030247147;333,15;338,15;1,3111;288,15;293,15;3,82171723;288,15;293,15
255600;5,261133757;343,15;333,15;2,630566878;308,15;313,15;0;293,15;298,15;0,007551829;333,15;338,15;1,44206;288,15;293,15;3,807155659;288,15;293,15
256500;0,038090204;343,15;333,15;0,019045102;308,15;313,15;0;293,15;298,15;0,035434469;333,15;338,15;1,22204;288,15;293,15;3,83851987;288,15;293,15
257400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,033227477;333,15;338,15;1,59451;288,15;293,15;3,811530627;288,15;293,15
258300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,024676256;333,15;338,15;1,34052;288,15;293,15;3,844630329;288,15;293,15
259200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,034643413;333,15;338,15;1,02126;288,15;293,15;3,927394499;288,15;293,15
260100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,028112315;333,15;338,15;1,31974;288,15;293,15;3,967811187;288,15;293,15
261000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,000192171;333,15;338,15;1,04921;288,15;293,15;4,000929035;288,15;293,15
261900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,004660987;333,15;338,15;0;288,15;293,15;4,216137253;288,15;293,15
262800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,22622;288,15;293,15;4,458517181;288,15;293,15
263700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,000364815;333,15;338,15;3,60151;288,15;293,15;4,52970322;288,15;293,15
264600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,104101461;333,15;338,15;3,64538;288,15;293,15;4,490204806;288,15;293,15
265500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,007246502;333,15;338,15;3,88558;288,15;293,15;4,535130978;288,15;293,15
266400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,0083134;333,15;338,15;3,89596;288,15;293,15;4,473466757;288,15;293,15
267300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,002157979;333,15;338,15;3,62357;288,15;293,15;4,457868004;288,15;293,15
268200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,00458624;333,15;338,15;0;288,15;293,15;4,522370889;288,15;293,15
269100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,014922737;333,15;338,15;3,23794;288,15;293,15;4,516790565;288,15;293,15
270000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,011228295;333,15;338,15;5,76618;288,15;293,15;4,57594596;288,15;293,15
270900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,009111957;333,15;338,15;6,24152;288,15;293,15;4,599678946;288,15;293,15
271800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,007503204;333,15;338,15;4,93371;288,15;293,15;4,56233493;288,15;293,15
272700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;3,86227;288,15;293,15;4,585372125;288,15;293,15
273600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,006501742;333,15;338,15;5,68481;288,15;293,15;4,576621008;288,15;293,15
274500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,006042524;333,15;338,15;4,18283;288,15;293,15;4,553715674;288,15;293,15
275400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,012736566;333,15;338,15;4,01514;288,15;293,15;4,532512188;288,15;293,15
276300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,009642561;333,15;338,15;3,74496;288,15;293,15;4,535358535;288,15;293,15
277200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,004903981;333,15;338,15;4,76649;288,15;293,15;4,600154887;288,15;293,15
278100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,00152741;333,15;338,15;5,24186;288,15;293,15;4,527910932;288,15;293,15
279000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,00559546;333,15;338,15;4,76087;288,15;293,15;4,616877355;288,15;293,15
279900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,004813845;333,15;338,15;5,20143;288,15;293,15;4,546452904;288,15;293,15
280800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,003611289;333,15;338,15;4,7327;288,15;293,15;4,459631904;288,15;293,15
281700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,00771542;333,15;338,15;4,02353;288,15;293,15;4,55182626;288,15;293,15
282600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;4,48287;288,15;293,15;3,944321506;288,15;293,15
283500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,238150032;333,15;338,15;4,64063;288,15;293,15;1,215027658;288,15;293,15
284400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,106273024;333,15;338,15;4,61389;288,15;293,15;5,61571251;288,15;293,15
285300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,035506632;333,15;338,15;6,14233;288,15;293,15;4,666434405;288,15;293,15
286200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,007614808;333,15;338,15;5,70112;288,15;293,15;4,490378126;288,15;293,15
287100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;5,72502;288,15;293,15;4,427380604;288,15;293,15
288000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;6,51635;288,15;293,15;4,461090793;288,15;293,15
288900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;6,11517;288,15;293,15;4,524622308;288,15;293,15
289800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,154634803;333,15;338,15;6,60485;288,15;293,15;1,345812544;288,15;293,15
290700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,037379328;333,15;338,15;6,11081;288,15;293,15;4,873751402;288,15;293,15
291600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;5,73885;288,15;293,15;5,493143384;288,15;293,15
292500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,178136173;333,15;338,15;0;288,15;293,15;3,599554326;288,15;293,15
293400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,109027949;333,15;338,15;0;288,15;293,15;5,618512313;288,15;293,15
294300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,035512192;333,15;338,15;0;288,15;293,15;4,671710698;288,15;293,15
295200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,00822197;333,15;338,15;0;288,15;293,15;4,493665473;288,15;293,15
296100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,42683745;288,15;293,15
297000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,460982158;288,15;293,15
297900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,522555765;288,15;293,15
298800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,150730731;333,15;338,15;0;288,15;293,15;1,348530876;288,15;293,15
299700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0,04004515;333,15;338,15;0;288,15;293,15;4,863889382;288,15;293,15
300600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;1,0475E-05;333,15;338,15;0;288,15;293,15;5,489559889;288,15;293,15
301500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;5,471232626;288,15;293,15
302400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,775733889;288,15;293,15
303300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,554320812;288,15;293,15
304200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;5,19490589;288,15;293,15
305100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,454942772;288,15;293,15
306000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,342423142;288,15;293,15
306900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,342716651;288,15;293,15
307800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,607720115;288,15;293,15
308700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,711341015;288,15;293,15
309600;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,456353739;288,15;293,15
310500;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,697398933;288,15;293,15
311400;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,563598389;288,15;293,15
312300;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,359092771;288,15;293,15
313200;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,222057674;288,15;293,15
314100;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,129408301;288,15;293,15
315000;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,268017091;288,15;293,15
315900;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,442306908;288,15;293,15
316800;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,198023375;288,15;293,15
317700;0;343,15;333,15;0;308,15;313,15;0;293,15;298,15;0;333,15;338,15;0;288,15;293,15;4,163924074;288,15;293,15
