,Channel,B,T,Isotope,G,sigma
775,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,T,2.55347589560486e-15,0.0218456968989833
776,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,H,6.78788034210301e-16,0.00335601154457581
777,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,T,3.24257984772728e-15,0.0277411729815535
778,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,H,8.28665674838624e-16,0.00409702503755468
779,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,T,4.21578853446299e-15,0.0360672441328341
780,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,H,1.02004001227984e-15,0.00504320330443512
781,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,T,5.58229052985582e-15,0.0477580489900839
782,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,H,1.25670779062133e-15,0.00621331791505458
783,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,T,7.28734861772861e-15,0.0623452954359745
784,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,H,1.53146909108903e-15,0.00757177158527142
785,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,T,8.40902215695832e-15,0.0719415247169318
786,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,H,1.81996709272906e-15,0.00899814119595174
787,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,T,8.76645386599453e-15,0.0749994524581455
788,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,H,2.07026360898961e-15,0.0102356379634290
789,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,T,7.09244372239819e-15,0.0606778298159366
790,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,H,2.20007827121562e-15,0.0108774576230707
791,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,T,4.75053251440812e-15,0.0406421276962719
792,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,H,2.11060208559304e-15,0.0104350763541325
793,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,T,2.80708596118385e-15,0.0240154015876809
794,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,H,1.75295494036729e-15,0.00866682487094520
795,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,T,1.53891511013273e-15,0.0131658470350517
796,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,H,1.23264829952636e-15,0.00609436483132018
797,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,T,7.81327297587948e-16,0.00668447246805315
798,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,H,7.42062538991595e-16,0.00366884848014493
799,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,T,3.92042891998244e-16,0.00335403604347155
800,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,H,2.08864428941473e-16,0.00103265143086133
801,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,T,9.06698284459584e-16,0.00775705615049102
802,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,2.08946638131185e-16,0.00103305788320851
803,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,9.07188547147446e-16,0.00776125048422189
804,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,2.09005465554701e-16,0.00103334873322723
805,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,9.07702191401077e-16,0.00776564485375483
806,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,2.08959307986779e-16,0.00103312052453319
807,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,9.07881958077853e-16,0.00776718280770229
808,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,H,2.08595062769876e-16,0.00103131965137195
809,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,T,9.07056810371835e-16,0.00776012343944525
810,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,H,2.07447729305411e-16,0.00102564709358047
811,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,T,9.03570764215601e-16,0.00773029934443967
812,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,H,2.04502652983634e-16,0.00101108627394693
813,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,T,8.93609166599973e-16,0.00764507510460439
814,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,H,1.97844570297370e-16,0.000978167894079147
815,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,T,8.69431933077237e-16,0.00743823214348510
816,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,H,1.84109298121049e-16,0.000910259018747760
817,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,T,8.17452487077778e-16,0.00699353351749229
818,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,H,1.59667419761323e-16,0.000789415365335708
819,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,T,7.21882143708462e-16,0.00617590263349944
820,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,H,1.24345563332183e-16,0.000614779761910621
821,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,T,5.76888713493492e-16,0.00493544348748904
822,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,H,8.51615479510710e-17,0.000421049169510248
823,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,T,4.06885718317290e-16,0.00348102055327180
824,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,H,5.21295220323594e-17,0.000257734769820081
825,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,T,2.56297062241935e-16,0.00219269269291885
826,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,H,2.97400946185568e-17,0.000147038686373972
827,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,T,1.50359931238841e-16,0.00128637105572427
828,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,H,1.64750662135431e-17,8.14547540965808e-5
829,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,T,8.64426620153551e-17,0.000739541029848410
830,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,H,9.20170853485140e-18,4.54943789760671e-5
831,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,T,5.05122089313938e-17,0.000432146004555082
832,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,H,5.18816992881048e-18,2.56509503685721e-5
833,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,T,3.04590482266497e-17,0.000260585634090463
834,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,H,2.95817282331161e-18,1.46255703482369e-5
835,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,T,1.87126217843318e-17,0.000160091686939145
836,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,H,1.68764390909122e-18,8.34391909785561e-6
837,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,T,1.12181205729917e-17,9.59741434159004e-5
838,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,H,9.50807712630666e-19,4.70091029812059e-6
839,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,T,6.06012416239102e-18,5.18460486937316e-5
840,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,H,5.20497301834693e-19,2.57340269103300e-6
841,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,T,2.71043866758910e-18,2.31885570948027e-5
842,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,H,2.71811941533955e-19,1.34387167682290e-6
843,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,T,9.75787336592335e-19,8.34813221842180e-6
844,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,H,1.31821795343433e-19,6.51743172688588e-7
845,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,T,2.94774784983742e-19,2.52188031901998e-6
846,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,H,5.72000014180912e-20,2.82803843665566e-7
847,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,T,7.97845291583111e-20,6.82578850350846e-7
848,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,H,2.13555355520089e-20,1.05584394893644e-7
849,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,T,2.00795318763480e-20,1.71785983176578e-7
850,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,1.0,H,1.06432715398759e-16,0.000526216438117297
851,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,1.0,T,4.61429478502348e-16,0.00394765760075071
852,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220691,1.0,H,1.07438963258086e-16,0.000531191451320846
853,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220691,1.0,T,4.65564465141025e-16,0.00398303356217857
854,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318843,1.0,H,1.08921517457938e-16,0.000538521381666408
855,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318843,1.0,T,4.71607268757980e-16,0.00403473142878592
856,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683794,1.0,H,1.11095795921540e-16,0.000549271281866784
857,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683794,1.0,T,4.80527462311063e-16,0.00411104616705164
858,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612777,1.0,H,1.14283085547520e-16,0.000565029633873004
859,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612777,1.0,T,4.93604868979191e-16,0.00422292702043601
860,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579608,1.0,H,1.18939698916956e-16,0.000588052503220772
861,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579608,1.0,T,5.12776271774298e-16,0.00438694370659745
862,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,1.0,H,1.25687732828325e-16,0.000621415613011139
863,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,1.0,T,5.40641434383666e-16,0.00462533792737428
864,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622069,1.0,H,1.35311381712958e-16,0.000668996116982964
865,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622069,1.0,T,5.80676194473647e-16,0.00496784644130018
866,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318832,1.0,H,1.48570407557263e-16,0.000734550371861787
867,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318832,1.0,T,6.36406878206886e-16,0.00544463795004519
868,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168379,1.0,H,1.65686648651125e-16,0.000819175173442993
869,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168379,1.0,T,7.09807515840085e-16,0.00607260083181233
870,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,1.0,H,1.85816613922865e-16,0.000918700198103254
871,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,1.0,T,7.98721686680489e-16,0.00683328630746034
872,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,1.0,H,2.07696856133900e-16,0.00102687880726771
873,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,1.0,T,8.99186513301247e-16,0.00769279085776513
874,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,1.0,H,2.31474481403306e-16,0.00114443831168585
875,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,1.0,T,1.01286353064179e-15,0.00866532937652553
876,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,1.0,H,2.60076328801642e-16,0.00128584936377766
877,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,1.0,T,1.15524910697022e-15,0.00988347760679157
878,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,1.0,H,2.98411497925669e-16,0.00147538315585927
879,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,1.0,T,1.36016396629522e-15,0.0116365812544966
880,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,1.0,H,3.51964908762321e-16,0.00174015780709235
881,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,1.0,T,1.67649140855674e-15,0.0143428505544614
882,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,1.0,H,4.25982087572662e-16,0.00210610784460800
883,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,1.0,T,2.16957220980920e-15,0.0185612940296514
884,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,1.0,H,5.24369153134328e-16,0.00259254560016747
885,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,1.0,T,2.88737684647272e-15,0.0247023124556435
886,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,1.0,H,6.47195120449824e-16,0.00319981229243328
887,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,1.0,T,3.76787320714854e-15,0.0322352038563769
888,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,1.0,H,7.88704367113566e-16,0.00389945141618455
889,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,1.0,T,4.42935758211267e-15,0.0378943867700487
890,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,1.0,H,9.33317097290317e-16,0.00461443454420982
891,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,1.0,T,4.30721347204073e-15,0.0368494099166464
892,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,1.0,H,1.05243476976034e-15,0.00520336697057100
893,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,1.0,T,3.35251319856473e-15,0.0286816833915473
894,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,1.0,H,1.10225645262142e-15,0.00544969149962151
895,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,1.0,T,2.17933059876653e-15,0.0186447797628636
896,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,1.0,H,1.03228820424105e-15,0.00510375987224467
897,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,1.0,T,1.26930913020172e-15,0.0108592928475366
898,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,1.0,H,8.31420607974443e-16,0.00411064576588572
899,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,1.0,T,6.86419367550433e-16,0.00587250871445824
900,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,1.0,H,9.27696087286892e-17,0.000458664357926504
901,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,1.0,T,3.96295058261071e-16,0.00339041450919417
902,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,9.10817482289875e-17,0.000450319367978026
903,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,3.89649710712357e-16,0.00333356171156742
904,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,8.86311136171520e-17,0.000438203128983882
905,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,3.79967541765358e-16,0.00325072806175504
906,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,8.51049370006771e-17,0.000420769278007309
907,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,3.66154977476497e-16,0.00313255773033678
908,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,1.0,H,8.00682533313554e-17,0.000395867294341252
909,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,1.0,T,3.46139913460472e-16,0.00296132328764616
910,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,1.0,H,7.30200837292262e-17,0.000361020276773548
911,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,1.0,T,3.17936922737869e-16,0.00272003885334572
912,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,1.0,H,6.34429679503246e-17,0.000313669838200886
913,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,1.0,T,2.79267852781495e-16,0.00238921419857355
914,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,1.0,H,5.11010993447290e-17,0.000252650121537489
915,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,1.0,T,2.28755333946361e-16,0.00195706554270573
916,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,1.0,H,3.66085298321678e-17,0.000180997075014200
917,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,1.0,T,1.68062586045938e-16,0.00143782219410737
918,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,1.0,H,2.20725510184362e-17,0.000109129407565780
919,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,1.0,T,1.05031972276102e-16,0.000898577752386664
920,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,1.0,H,1.06096933113934e-17,5.24556289193714e-5
921,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,1.0,T,5.27368080163282e-17,0.000451178068814971
922,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,1.0,H,3.97438095932642e-18,1.96498283850262e-5
923,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,1.0,T,2.06378251627400e-17,0.000176562337610253
924,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,1.0,H,1.19727841678939e-18,5.91949177992107e-6
925,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,1.0,T,6.43654681028964e-18,5.50664492019408e-5
926,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,1.0,H,3.09894758141385e-19,1.53215780701845e-6
927,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,1.0,T,1.70331716668508e-18,1.45723523806451e-5
928,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,1.0,H,7.33474549649765e-20,3.62638840435794e-7
929,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,1.0,T,4.08209436168954e-19,3.49234532787296e-6
930,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,1.0,H,1.65630853269363e-20,8.18899314211700e-8
931,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,1.0,T,9.27506036977322e-20,7.93507226391272e-7
932,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,1.0,H,3.65383677896673e-21,1.80650185244853e-8
933,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,1.0,T,2.05147714136184e-20,1.75509578541636e-7
934,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,1.0,H,7.96992213875459e-22,3.94042755013327e-9
935,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,1.0,T,4.47902217677650e-21,3.83192811986605e-8
936,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,1.0,H,1.72967961729463e-22,8.55174881038020e-10
937,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,1.0,T,9.71971059230066e-22,8.31548290354787e-9
938,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,1.0,H,3.74671312593500e-23,1.85242106093991e-10
939,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,1.0,T,2.10315157449934e-22,1.79930470102397e-9
940,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,1.0,H,8.11498401397739e-24,4.01214792577187e-11
941,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,1.0,T,4.54557125727793e-23,3.88886271024313e-10
942,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,1.0,H,1.75961002685121e-24,8.69972843722000e-12
943,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,1.0,T,9.82389730155649e-24,8.40461753274970e-11
944,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,1.0,H,3.82584004368957e-25,1.89154238248470e-12
945,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,1.0,T,2.12450156716302e-24,1.81757021390110e-11
