,Channel,B,T,Isotope,G,sigma
745,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,0.1,T,1.21282041960041e-20,3.28118442560478e-7
746,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,0.1,H,1.68187152165043e-21,2.62955394745302e-8
747,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,0.1,T,5.79510055911830e-21,1.56781609149171e-7
748,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,0.1,H,8.40490893938121e-22,1.31408143814963e-8
749,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,0.1,T,2.80075014464513e-21,7.57719577119891e-8
750,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,1.0,H,1.19962823491923e-16,0.000593110956982592
751,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,1.0,T,5.26034035712570e-16,0.00450036756661989
752,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,1.0,H,1.22257579618739e-16,0.000604456513570874
753,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,1.0,T,5.35552560353923e-16,0.00458180119385656
754,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,1.0,H,1.25673076029300e-16,0.000621343147993702
755,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,1.0,T,5.49700327838672e-16,0.00470283928190003
756,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,1.0,H,1.30774455121816e-16,0.000646564993790762
757,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,1.0,T,5.70803479127377e-16,0.00488338261401449
758,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,1.0,H,1.38430271079993e-16,0.000684416289694465
759,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,1.0,T,6.02448543268825e-16,0.00515411494431487
760,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,1.0,H,1.50017008803543e-16,0.000741702546382011
761,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,1.0,T,6.50481282197309e-16,0.00556504839297823
762,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,1.0,H,1.67646074874505e-16,0.000828862817736925
763,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,1.0,T,7.23767394861011e-16,0.00619203148175993
764,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,1.0,H,1.94470581586215e-16,0.000961486478828393
765,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,1.0,T,8.35720503574358e-16,0.00714982148246459
766,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,1.0,H,2.34723319815901e-16,0.00116050096846473
767,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,1.0,T,1.00552603056952e-15,0.00860255502143925
768,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,1.0,H,2.92173211380705e-16,0.00144454029975674
769,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,1.0,T,1.25318516625933e-15,0.0107213478488382
770,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,1.0,H,3.67579132434776e-16,0.00181735644976628
771,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,1.0,T,1.59171115729987e-15,0.0136175319112877
772,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,1.0,H,4.57273852411342e-16,0.00226081817943430
773,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,1.0,T,2.01803860914281e-15,0.0172648819053516
774,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,H,5.59095398159846e-16,0.00276423642754187
775,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,T,2.54285635346858e-15,0.0217548437606731
776,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,H,6.79301702141625e-16,0.00335855118201890
777,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,T,3.23134799584031e-15,0.0276450813629252
778,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,H,8.29464152289131e-16,0.00410097280829743
779,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,T,4.20638952881872e-15,0.0359868330238787
780,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,H,1.02105474647826e-15,0.00504822027514310
781,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,T,5.58903531466356e-15,0.0478157525011343
782,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,H,1.25911596175427e-15,0.00622522420938528
783,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,T,7.31706267987801e-15,0.0625995075068503
784,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,H,1.53589896839659e-15,0.00759367344363655
785,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,T,8.79689358176608e-15,0.0752598726977025
786,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,H,1.82646543393225e-15,0.00903026979427602
787,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,T,8.90917618821415e-15,0.0762204816432243
788,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,H,2.08040019804230e-15,0.0102857545066928
789,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,T,7.23928511546334e-15,0.0619340987984037
790,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,H,2.21649727352436e-15,0.0109586351903251
791,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,T,4.86622059204522e-15,0.0416318713955315
792,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,H,2.13011416371355e-15,0.0105315464687056
793,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,T,2.88460710451325e-15,0.0246786165423830
794,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,H,1.77570609640019e-15,0.00877930938518342
795,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,T,1.58477078365748e-15,0.0135581550833261
796,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,H,1.25444344333409e-15,0.00620212270350999
797,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,T,8.05978452478258e-16,0.00689536995836060
798,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,H,7.55025291363037e-16,0.00373293792252682
799,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,T,3.89346107988262e-16,0.00333096430577256
800,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,H,2.08838291768789e-16,0.00103252220546422
801,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,T,9.02493360646470e-16,0.00772108185707289
802,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,2.08908315642181e-16,0.00103286841210850
803,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,9.03046223804131e-16,0.00772581175524411
804,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,2.08969179702560e-16,0.00103316933151042
805,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,9.03483642977936e-16,0.00772955399800630
806,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,2.08931899467645e-16,0.00103298501344284
807,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,9.03830537028525e-16,0.00773252177314695
808,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,H,2.08525634349193e-16,0.00103097638871912
809,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,T,9.02849476737240e-16,0.00772412852933372
810,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,H,2.07405751198751e-16,0.00102543954865706
811,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,T,8.99342228644019e-16,0.00769412304585689
812,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,H,2.04481937594554e-16,0.00101098385451495
813,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,T,8.89389186256470e-16,0.00760897199837867
814,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,H,1.97829924487961e-16,0.000978095483395722
815,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,T,8.65091479264342e-16,0.00740109835320193
816,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,H,1.84096342733342e-16,0.000910194965717185
817,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,T,8.13686202738985e-16,0.00696131190684687
818,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,H,1.59689187235109e-16,0.000789522986403908
819,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,T,7.18429013896863e-16,0.00614636014698258
820,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,H,1.24362047455235e-16,0.000614861261442845
821,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,T,5.74034737984281e-16,0.00491102693276900
822,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,H,8.51771244198948e-17,0.000421126181488305
823,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,T,4.04941609367826e-16,0.00346438816017904
824,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,H,5.21316394456869e-17,0.000257745238572053
825,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,T,2.55016590393811e-16,0.00218173789991298
826,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,H,2.97494317610411e-17,0.000147084850355055
827,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,T,1.49707153558325e-16,0.00128078636100461
828,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,H,1.65359877527410e-17,8.17559576808473e-5
829,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,T,8.60835461347362e-17,0.000736468693550614
830,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,H,9.20790858011812e-18,4.55250327625856e-5
831,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,T,5.03406258083250e-17,0.000430678063187006
832,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,H,5.19317140312095e-18,2.56756782728365e-5
833,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,T,3.03913120851283e-17,0.000260006132549316
834,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,H,2.96204276329333e-18,1.46447038075804e-5
835,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,T,1.87286924442892e-17,0.000160229175907418
836,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,H,1.69083660430668e-18,8.35970417576119e-6
837,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,T,1.12596199480045e-17,9.63291821180815e-5
838,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,H,9.53350741696355e-19,4.71348334666080e-6
839,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,T,6.11879375145376e-18,5.23479833554445e-5
840,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,H,5.22476274311039e-19,2.58318697440615e-6
841,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,T,2.75649044108476e-18,2.35825428329012e-5
842,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,H,2.73233099413459e-19,1.35089805620778e-6
843,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,T,9.98313231172264e-19,8.54084751533084e-6
844,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,H,1.32785053628337e-19,6.56505640147675e-7
845,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,T,3.02129261478011e-19,2.58479991212091e-6
846,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,H,5.77935394116673e-20,2.85738368521920e-7
847,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,T,8.21269044347282e-20,7.02618522705051e-7
848,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,H,2.16407014109962e-20,1.06994289981135e-7
849,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,T,2.06518928316184e-20,1.76682690432429e-7
850,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,1.0,H,1.06420375483400e-16,0.000526155428057725
851,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,1.0,T,4.59266346163001e-16,0.00392915140160502
852,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220691,1.0,H,1.07422609273314e-16,0.000531110595208290
853,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220691,1.0,T,4.63378267508355e-16,0.00396433003302961
854,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318843,1.0,H,1.08906897381943e-16,0.000538449098212147
855,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318843,1.0,T,4.69408865855300e-16,0.00401592348015541
856,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683794,1.0,H,1.11076217614839e-16,0.000549174484309961
857,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683794,1.0,T,4.78297969800220e-16,0.00409197223817130
858,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612777,1.0,H,1.14261146724993e-16,0.000564921165635552
859,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612777,1.0,T,4.91414888585617e-16,0.00420419112871481
860,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579608,1.0,H,1.18899643427048e-16,0.000587854463951104
861,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579608,1.0,T,5.10380177117411e-16,0.00436644444999364
862,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,1.0,H,1.25667772286298e-16,0.000621316925635841
863,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,1.0,T,5.38117081546428e-16,0.00460374138634434
864,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622069,1.0,H,1.35293650794022e-16,0.000668908453138516
865,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622069,1.0,T,5.77968472417722e-16,0.00494468112557418
866,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318832,1.0,H,1.48556787732950e-16,0.000734483033774895
867,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318832,1.0,T,6.33413665592395e-16,0.00541903018314089
868,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168379,1.0,H,1.65679694868278e-16,0.000819140793085156
869,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168379,1.0,T,7.06285437816250e-16,0.00604246847415205
870,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,1.0,H,1.85831641393427e-16,0.000918774495766366
871,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,1.0,T,7.94961232278006e-16,0.00680111457354246
872,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,1.0,H,2.07704142646343e-16,0.00102691483268160
873,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,1.0,T,8.94797851491665e-16,0.00765524463465439
874,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,1.0,H,2.31502046380490e-16,0.00114457459632405
875,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,1.0,T,1.00785305468158e-15,0.00862246336031022
876,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,1.0,H,2.60118961061165e-16,0.00128606014291329
877,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,1.0,T,1.15012092216294e-15,0.00983960455863214
878,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,1.0,H,2.98533616285523e-16,0.00147598692405320
879,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,1.0,T,1.35476560351968e-15,0.0115903967586303
880,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,1.0,H,3.52132854857468e-16,0.00174098815324721
881,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,1.0,T,1.67067129706532e-15,0.0142930578809615
882,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,1.0,H,4.26386347716855e-16,0.00210810655649234
883,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,1.0,T,2.16471880432279e-15,0.0185197717950510
884,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,1.0,H,5.24997515945118e-16,0.00259565230320423
885,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,1.0,T,2.88783828423470e-15,0.0247062601841117
886,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,1.0,H,6.48376660212185e-16,0.00320565397036956
887,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,1.0,T,3.77966829678160e-15,0.0323361141306676
888,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,1.0,H,7.90950947905712e-16,0.00391055878799177
889,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,1.0,T,4.47374455785148e-15,0.0382741297000374
890,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,1.0,H,9.36833958260916e-16,0.00463182233748718
891,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,1.0,T,4.37615570986280e-15,0.0374392299472921
892,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,1.0,H,1.05831764549879e-15,0.00523245263192404
893,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,1.0,T,3.42536257918267e-15,0.0293049301161384
894,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,1.0,H,1.11037318551038e-15,0.00548982162553229
895,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,1.0,T,2.23388363101090e-15,0.0191114961353903
896,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,1.0,H,1.04304331834138e-15,0.00515693447943402
897,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,1.0,T,1.30629312570341e-15,0.0111757012214061
898,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,1.0,H,8.42497676631876e-16,0.00416541215601170
899,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,1.0,T,7.05915244916916e-16,0.00603930137087650
900,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,1.0,H,9.27603620085791e-17,0.000458618641004763
901,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,1.0,T,3.94498489162376e-16,0.00337504436058391
902,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,9.10718972532483e-17,0.000450270663542120
903,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,3.87885636309809e-16,0.00331846956412572
904,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,8.86226469159625e-17,0.000438161268571641
905,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,3.78242955789045e-16,0.00323597374878909
906,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,8.50949273939212e-17,0.000420719789280142
907,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,3.64347632146253e-16,0.00311709538806667
908,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,1.0,H,8.00608840001868e-17,0.000395830859461391
909,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,1.0,T,3.44402070339754e-16,0.00294645555612046
910,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,1.0,H,7.30128976425109e-17,0.000360984747876806
911,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,1.0,T,3.16322814279873e-16,0.00270622970629398
912,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,1.0,H,6.34375027090084e-17,0.000313642817375493
913,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,1.0,T,2.77868828450142e-16,0.00237724515608145
914,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,1.0,H,5.10974835213756e-17,0.000252632244462017
915,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,1.0,T,2.27721228720842e-16,0.00194821848471813
916,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,1.0,H,3.66051903732615e-17,0.000180980564318552
