,Channel,B,T,Isotope,G,sigma
346,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.1,H,7.12073749608905e-22,1.11330521687194e-8
347,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.1,T,2.26555434962644e-21,6.12926821417191e-8
348,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.1,H,1.05960655861983e-22,1.65666198226110e-9
349,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.1,T,2.80646386121396e-22,7.59265375452026e-9
350,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.1,H,1.56823980201331e-16,0.00245189427899366
351,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.1,T,4.29096531564915e-14,1.16088485459018
352,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.1,H,3.37578633308306e-16,0.00527793720486190
353,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.1,T,9.23696042908441e-14,2.49898255422060
354,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.1,H,7.25359772302251e-16,0.0113407750118112
355,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.1,T,1.98650164812447e-13,5.37431441945193
356,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.1,H,1.55748944264142e-15,0.0243508642562376
357,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.1,T,4.26342037561406e-13,11.5343280094838
358,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.1,H,3.32836836004989e-15,0.0520380067507083
359,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.1,T,9.10975787053763e-13,24.6456896361348
360,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.1,H,7.04323349298724e-15,0.110118770642740
361,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.1,T,1.92832177445707e-12,52.1691362682344
362,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.1,H,1.46072662333898e-14,0.228380075951431
363,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.1,T,4.00140451989685e-12,108.254659791726
364,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.1,H,2.90671494758579e-14,0.454455864562379
365,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.1,T,7.96813468933706e-12,215.571233970383
366,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.1,H,5.33522475168948e-14,0.834145838475649
367,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.1,T,1.46215474187855e-11,395.573762557257
368,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.1,H,8.49846797968184e-14,1.32870910385272
369,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.1,T,2.31014757792126e-11,624.991147165976
370,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.1,H,1.08516175567968e-13,1.69661674006609
371,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.1,T,2.87663843672297e-11,778.250521192681
372,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.1,H,1.06222579326776e-13,1.66075707437670
373,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.1,T,2.63141102169217e-11,711.906290676223
374,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.1,H,8.16725769481263e-14,1.27692540332604
375,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.1,T,1.76016391970950e-11,476.197658493010
376,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.1,H,5.28935469419148e-14,0.826974197288373
377,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.1,T,9.12416749093335e-12,246.846736615167
378,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.1,H,3.08692061136288e-14,0.482630461042463
379,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.1,T,3.94808305476381e-12,106.812092053605
380,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.1,H,1.70126062404297e-14,0.265986820753625
381,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.1,T,1.51274160592154e-12,40.9259616436000
382,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.1,H,9.00756948241011e-15,0.140830554442029
383,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.1,T,5.33779228857455e-13,14.4409515550163
384,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.1,H,4.61223661203026e-15,0.0721108885763766
385,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.1,T,1.78242831749043e-13,4.82221105498323
386,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.1,H,2.31786597783628e-15,0.0362391154926355
387,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.1,T,5.73304122214185e-14,1.55102645580784
388,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.1,H,1.11729494214346e-15,0.0174685598023538
389,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.1,T,1.80326186380294e-14,0.487857447580466
390,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.1,H,5.16015087741001e-16,0.00806773581363184
391,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.1,T,5.60906919756013e-15,0.151748685920356
392,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.1,H,2.27492822705437e-16,0.00355677970797253
393,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.1,T,1.73742555906310e-15,0.0470045984790046
394,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,0.1,H,9.67790953932632e-17,0.00151311113272528
395,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,0.1,T,5.34224159032267e-16,0.0144529887695658
396,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,0.1,H,3.89078128208101e-17,0.000608311583094807
397,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,0.1,T,1.63262626879680e-16,0.00441693411442912
398,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.1,H,1.48192823727793e-17,0.000231694882517085
399,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.1,T,4.89992286967522e-17,0.00132563323859109
400,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,0.1,H,2.88940793945411e-13,4.51749967532468
401,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,0.1,T,1.52573391200916e-10,4127.74576416754
402,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,0.1,H,2.88844416120086e-13,4.51599283792499
403,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,0.1,T,1.52510012856685e-10,4126.03111595869
404,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,0.1,H,2.88637012748226e-13,4.51275015054864
405,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,0.1,T,1.52373632973602e-10,4122.34147204188
406,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,0.1,H,2.88191345110464e-13,4.50578227529156
407,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,0.1,T,1.52080571605278e-10,4114.41294130517
408,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,0.1,H,2.87236513497725e-13,4.49085377924351
409,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,0.1,T,1.51452701874738e-10,4097.42644975321
410,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,0.1,H,2.85204065588109e-13,4.45907708670233
411,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,0.1,T,1.50116022867825e-10,4061.26371478740
412,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,0.1,H,2.80826609930428e-13,4.39063692551119
413,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,0.1,T,1.47309364092518e-10,3985.33190400409
414,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,0.1,H,2.72213756338663e-13,4.25597763156681
415,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,0.1,T,1.41577588771729e-10,3830.26350632790
416,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,0.1,H,2.55424449489570e-13,3.99348202752264
417,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,0.1,T,1.30525788041665e-10,3531.26626119312
418,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,0.1,H,2.26074669623716e-13,3.53460732449300
419,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,0.1,T,1.11393166777097e-10,3013.64916059237
420,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,0.1,H,1.83097725814531e-13,2.86267614076018
421,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,0.1,T,8.38016071502926e-11,2267.18254226610
422,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,0.1,H,1.32852029997163e-13,2.07710027436207
423,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,0.1,T,5.31579894566144e-11,1438.14504012863
424,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,0.1,H,8.69826181624687e-14,1.35994625037987
425,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,0.1,T,2.80334309396810e-11,758.421077918972
426,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,0.1,H,5.24723492621798e-14,0.820388902233739
427,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,0.1,T,1.25512435486649e-11,339.563419186332
428,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,0.1,H,3.00294752020559e-14,0.469501528749477
429,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,0.1,T,4.95168089180498e-12,133.963593951595
430,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,0.1,H,1.65095838412356e-14,0.258122221594705
431,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,0.1,T,1.78108366450198e-12,48.1857320854510
432,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,0.1,H,8.85274497096001e-15,0.138409921236666
433,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,0.1,T,6.00554005356535e-13,16.2474874042742
434,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,0.1,H,4.58834396457346e-15,0.0717373344455980
435,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,0.1,T,1.93692617856249e-13,5.24019212402388
436,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,0.1,H,2.30891259191954e-15,0.0360991320814333
437,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,0.1,T,6.07821645061713e-14,1.64441073310676
438,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,0.1,H,1.11629085804721e-15,0.0174528612590056
439,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,0.1,T,1.87761200884130e-14,0.507972258808798
440,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,0.1,H,5.17143167835081e-16,0.00808537299593885
441,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,0.1,T,5.76467420963905e-15,0.155958449657247
442,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,0.1,H,2.28249415028084e-16,0.00356860879421971
443,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,0.1,T,1.77021534553574e-15,0.0478916987863063
444,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,0.1,H,9.71317321817935e-17,0.00151862449951555
445,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,0.1,T,5.41128269769991e-16,0.0146397737235389
446,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,0.1,H,3.90588260188738e-17,0.000610672627597755
447,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,0.1,T,1.65396359864806e-16,0.00447466047956982
448,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,0.1,H,1.48660094361805e-17,0.000232425445657240
449,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,0.1,T,4.94699409096580e-17,0.00133836796466403
450,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,1.0,H,3.40550151082407e-13,1.68372184089725
451,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,1.0,T,7.77827285509867e-12,66.5452889069958
452,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,1.0,H,3.40244578826088e-13,1.68221105407099
453,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,1.0,T,7.77205588916610e-12,66.4921010333104
454,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,1.0,H,3.39589217067029e-13,1.67897086491262
455,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,1.0,T,7.75869686904634e-12,66.3778108984765
456,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,1.0,H,3.37913433843259e-13,1.67068558650208
457,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,1.0,T,7.73000228331953e-12,66.1323207321081
458,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,1.0,H,3.34980953892319e-13,1.65618704487555
459,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,1.0,T,7.66871864180389e-12,65.6080221241905
460,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,1.0,H,3.28854864277254e-13,1.62589890419672
461,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,1.0,T,7.53913770013110e-12,64.4994211068318
462,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,1.0,H,3.15911970434339e-13,1.56190764482283
463,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,1.0,T,7.27074726909256e-12,62.2032662783694
464,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,1.0,H,2.90726136111218e-13,1.43738578160746
465,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,1.0,T,6.73877080595226e-12,57.6520595913749
466,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,1.0,H,2.45676017695388e-13,1.21465245416464
467,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,1.0,T,5.77265662230084e-12,49.3866838883243
468,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,1.0,H,1.78392670515287e-13,0.881995308614306
469,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,1.0,T,4.28314363393273e-12,36.6434857531875
470,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,1.0,H,1.02804610651233e-13,0.508278641921768
471,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,1.0,T,2.53175879838723e-12,21.6599010885906
472,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,1.0,H,4.47711850419260e-14,0.221354246528295
473,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,1.0,T,1.11899063154483e-12,9.57327625908127
474,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,H,1.50239492141650e-14,0.0742802531375166
475,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,T,3.70600943100499e-13,3.17059420352707
476,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,H,4.20797072825871e-15,0.0208047249384748
477,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,T,9.77970396350777e-14,0.836680890218348
478,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,H,1.05730316069870e-15,0.00522743689427204
479,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,T,2.21341955018891e-14,0.189364202289668
480,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,H,2.49921531225663e-16,0.00123564279533474
481,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,T,4.52986071700861e-15,0.0387542190583086
482,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,H,5.74067707688218e-17,0.000283826136772019
483,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,T,8.62365350435995e-16,0.00737777556241539
484,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,H,1.27427502307154e-17,6.30017247338181e-5
485,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,T,1.55328851568694e-16,0.00132888155195726
486,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,H,2.77791851279992e-18,1.37343708624643e-5
487,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,T,2.68135594887704e-17,0.000229397463427311
488,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,H,5.76679844032997e-19,2.85117609114970e-6
489,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,T,4.47596249693544e-18,3.82931047861356e-5
490,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,H,1.15341272855352e-19,5.70261442099470e-7
491,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,T,7.11980834811798e-19,6.09119418043277e-6
492,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,H,2.20964976529894e-20,1.09247802672889e-7
493,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,T,1.07125844876139e-19,9.16491415188119e-7
494,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,H,4.02700667669801e-21,1.99100164056447e-8
495,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,T,1.53542971265145e-20,1.31360284896409e-7
496,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,H,6.80039757477634e-22,3.36220021839454e-9
497,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,T,2.07457218394872e-21,1.77485423706615e-8
498,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,H,1.03705787216470e-22,5.12734169721628e-10
499,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,T,2.59941813126629e-22,2.22387455104266e-9
500,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,H,2.55177983048583e-16,0.00126163133978772
501,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,T,5.49055997443867e-15,0.0469732685606044
502,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,5.49275940139006e-16,0.00271568781911250
503,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,1.18196780288425e-14,0.101120634859371
504,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,1.18111716029482e-15,0.00583958853967944
505,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,2.54212929051873e-14,0.217486235348013
506,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,2.53418884226899e-15,0.0125293413881173
507,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,5.45677441753643e-14,0.466842237190533
508,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,H,5.41170131505281e-15,0.0267561170406349
509,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,T,1.16636500134744e-13,0.997857717665386
510,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,H,1.14407738134844e-14,0.0565645931599301
511,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,T,2.47082731935665e-13,2.11386153287368
512,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,H,2.36787799961405e-14,0.117070801227321
513,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,T,5.13545243980732e-13,4.39352247782235
514,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,H,4.69139669357979e-14,0.231948423813267
515,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,T,1.02616817921465e-12,8.77915434764452
516,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,H,8.53316099604834e-14,0.421889977005544
517,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,T,1.89665525761984e-12,16.2264135530489
518,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,H,1.33245043701056e-13,0.658779887654456
