,Channel,B,T,Isotope,G,sigma
346,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.1,H,8.47640825500863e-22,1.32526013433588e-8
347,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.1,T,2.55187194308999e-21,6.90387656778022e-8
348,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.1,H,1.31321302851895e-22,2.05316783032282e-9
349,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.1,T,3.30882535811769e-22,8.95175085828363e-9
350,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.1,H,1.63908873666899e-16,0.00256266439038353
351,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.1,T,4.32444295424424e-14,1.16994195031425
352,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.1,H,3.52833326192774e-16,0.00551643959565198
353,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.1,T,9.30902218181053e-14,2.51847826000733
354,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.1,H,7.58777735677556e-16,0.0118632545019398
355,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.1,T,2.00199823183361e-13,5.41623913336239
356,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.1,H,1.62837046944871e-15,0.0254590671209710
357,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.1,T,4.29664416854295e-13,11.6242122084600
358,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.1,H,3.47890997576419e-15,0.0543916782099233
359,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.1,T,9.18090505581553e-13,24.8381724080990
360,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.1,H,7.36183575635385e-15,0.115100018190597
361,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.1,T,1.94338486179449e-12,52.5766555247896
362,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.1,H,1.52681951546193e-14,0.238713494595083
363,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.1,T,4.03274561045359e-12,109.102566840076
364,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.1,H,3.03632940134161e-14,0.474720682304589
365,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.1,T,8.03090905595383e-12,217.269542068939
366,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.1,H,5.57315752581496e-14,0.871345889572069
367,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.1,T,1.47381270950033e-11,398.727728402208
368,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.1,H,8.88189711354166e-14,1.38865705942070
369,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.1,T,2.32877227658560e-11,630.029903951516
370,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.1,H,1.13456891720303e-13,1.77386330435103
371,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.1,T,2.90068889643657e-11,784.757172347754
372,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.1,H,1.11044061923883e-13,1.73613945901544
373,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.1,T,2.65495190219787e-11,718.275079429447
374,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.1,H,8.54750441374574e-14,1.33637579819303
375,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.1,T,1.77722934358627e-11,480.814566498176
376,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.1,H,5.54006686354079e-14,0.866172267182560
377,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.1,T,9.22113746343949e-12,249.470178292075
378,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.1,H,3.23678525344744e-14,0.506061332907775
379,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.1,T,3.99661208105460e-12,108.125004358525
380,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.1,H,1.78540330882806e-14,0.279142268484187
381,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.1,T,1.53388893773475e-12,41.4980850566559
382,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.1,H,9.47735177585887e-15,0.148175454859687
383,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.1,T,5.42558372457841e-13,14.6784639582229
384,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.1,H,4.86940142202361e-15,0.0761315806004643
385,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.1,T,1.81571483179446e-13,4.91226494140532
386,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.1,H,2.45707044229090e-15,0.0384155341090262
387,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.1,T,5.86572273813542e-14,1.58692233262587
388,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.1,H,1.19086288971776e-15,0.0186187718397167
389,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.1,T,1.85410027646085e-14,0.501611355837597
390,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.1,H,5.54988934001263e-16,0.00867707980906694
391,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.1,T,5.80389756761835e-15,0.157019604872328
392,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.1,H,2.47099204814963e-16,0.00386331940977320
393,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.1,T,1.81304342942834e-15,0.0490503768525379
394,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,0.1,H,1.06658149897041e-16,0.00166756708511587
395,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,0.1,T,5.63958355578157e-16,0.0152574226415350
396,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,0.1,H,4.37267192073136e-17,0.000683653689479972
397,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,0.1,T,1.75785457911620e-16,0.00475572885668798
398,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.1,H,1.70310252520236e-17,0.000266274796285770
399,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.1,T,5.38025184577363e-17,0.00145558223434267
400,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,0.1,H,3.01760793944477e-13,4.71793639816551
401,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,0.1,T,1.53349136102289e-10,4148.73289505264
402,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,0.1,H,3.01660267638142e-13,4.71636470055221
403,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,0.1,T,1.53285229187691e-10,4147.00394681365
404,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,0.1,H,3.01443954751104e-13,4.71298271567004
405,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,0.1,T,1.53148896241622e-10,4143.31557273857
406,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,0.1,H,3.00979145465061e-13,4.70571556668040
407,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,0.1,T,1.52854374241708e-10,4135.34752583321
408,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,0.1,H,2.99984049961794e-13,4.69015755719499
409,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,0.1,T,1.52224463965129e-10,4118.30582901118
410,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,0.1,H,2.97861560349771e-13,4.65697309057029
411,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,0.1,T,1.50883051067664e-10,4082.01502258729
412,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,0.1,H,2.93414210625488e-13,4.58744015733104
413,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,0.1,T,1.48066869371225e-10,4005.82557712038
414,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,0.1,H,2.84312721754272e-13,4.44514120238161
415,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,0.1,T,1.42316684267946e-10,3850.25911814339
416,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,0.1,H,2.66330222241467e-13,4.16399040120408
417,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,0.1,T,1.31226349831288e-10,3550.21937573619
418,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,0.1,H,2.36139540858699e-13,3.69196846383012
419,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,0.1,T,1.12027604509842e-10,3030.81334396244
420,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,0.1,H,1.91301534042903e-13,2.99094013734593
421,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,0.1,T,8.43195324116751e-11,2281.19457796249
422,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,0.1,H,1.38811973666104e-13,2.17028214467451
423,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,0.1,T,5.35245404203951e-11,1448.06177053744
424,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,0.1,H,9.09314976039104e-14,1.42168575538718
425,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,0.1,T,2.82559128597939e-11,764.440140588559
426,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,0.1,H,5.48735307390967e-14,0.857930629707560
427,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,0.1,T,1.26692103954000e-11,342.754913771921
428,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,0.1,H,3.14586635579971e-14,0.491846445317964
429,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,0.1,T,5.00619752496403e-12,135.438495963196
430,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,0.1,H,1.73357817718659e-14,0.271039569928986
431,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,0.1,T,1.80461767328268e-12,48.8224250519886
432,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,0.1,H,9.30759415682045e-15,0.145521347149874
433,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,0.1,T,6.09875189419414e-13,16.4996642598172
434,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,0.1,H,4.81109084909401e-15,0.0752199128823809
435,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,0.1,T,1.97353126300646e-13,5.33922412499816
436,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,0.1,H,2.44586702621790e-15,0.0382403721743570
437,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,0.1,T,6.21599343837057e-14,1.68168514728362
438,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,0.1,H,1.18960896883940e-15,0.0185991671757869
439,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,0.1,T,1.92910424531028e-14,0.521903053641330
440,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,0.1,H,5.55899172628355e-16,0.00869131110761849
441,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,0.1,T,5.95968169393510e-15,0.161234214395438
442,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,0.1,H,2.47758059842812e-16,0.00387362040373722
443,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,0.1,T,1.84625893880309e-15,0.0499489947376562
444,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,0.1,H,1.07001671365075e-16,0.00167293793669803
445,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,0.1,T,5.70798630848851e-16,0.0154424805802234
446,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,0.1,H,4.38638311198720e-17,0.000685797391696638
447,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,0.1,T,1.77267431454544e-16,0.00479582241406561
448,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,0.1,H,1.70865220679374e-17,0.000267142471785823
449,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,0.1,T,5.42845093115313e-17,0.00146862209463194
450,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,1.0,H,3.60667815731910e-13,1.78318604976797
451,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,1.0,T,7.95396551567652e-12,68.0483885121129
452,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,1.0,H,3.60351065583889e-13,1.78161999807004
453,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,1.0,T,7.94766005114879e-12,67.9944435083174
454,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,1.0,H,3.59670212034406e-13,1.77825377436386
455,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,1.0,T,7.93409818628085e-12,67.8784179802128
456,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,1.0,H,3.58166445624300e-13,1.77081896824132
457,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,1.0,T,7.90491323347519e-12,67.6287325870195
458,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,1.0,H,3.54819409560255e-13,1.75427081019354
459,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,1.0,T,7.84232507762764e-12,67.0932734959566
460,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,1.0,H,3.48380634246366e-13,1.72243671295363
461,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,1.0,T,7.70985149540819e-12,65.9599251337222
462,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,1.0,H,3.34454151778468e-13,1.65358247041830
463,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,1.0,T,7.43546462106632e-12,63.6124690640372
464,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,1.0,H,3.07998287355034e-13,1.52278142214986
465,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,1.0,T,6.89159318320098e-12,58.9594975579928
466,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,1.0,H,2.60287733549652e-13,1.28689457485850
467,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,1.0,T,5.90387175459636e-12,50.5092658612428
468,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,1.0,H,1.89027746453343e-13,0.934576432362429
469,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,1.0,T,4.38085306679254e-12,37.4794171430632
470,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,1.0,H,1.08960848933778e-13,0.538715841321454
471,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,1.0,T,2.59009160035255e-12,22.1589544429600
472,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,1.0,H,4.74745904567703e-14,0.234720215467982
473,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,1.0,T,1.14439631130402e-12,9.79062891962025
474,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,H,1.59445027448723e-14,0.0788315830383859
475,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,T,3.79342561744670e-13,3.24538118375107
476,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,H,4.47081782097137e-15,0.0221042732998835
477,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,T,1.00361268724045e-13,0.858618583679072
478,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,H,1.12484028852765e-15,0.00556134876257002
479,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,T,2.27238286933577e-14,0.194408678332921
480,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,H,2.68071072195415e-16,0.00132537635861728
481,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,T,4.65627364285299e-15,0.0398357168186216
482,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,H,6.14537009101846e-17,0.000303834657237920
483,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,T,8.88660203672053e-16,0.00760273534949891
484,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,H,1.37166082802464e-17,6.78165987331905e-5
485,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,T,1.60603131663759e-16,0.00137400448596086
486,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,H,3.00493004575149e-18,1.48567438079799e-5
487,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,T,2.78198624284373e-17,0.000238006665122286
488,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,H,6.24470402032831e-19,3.08745848902042e-6
489,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,T,4.67965179536189e-18,4.00357234192896e-5
490,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,H,1.27722300973140e-19,6.31474768208488e-7
491,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,T,7.53454042777888e-19,6.44600901624741e-6
492,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,H,2.48978049830355e-20,1.23097810725073e-7
493,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,T,1.14846966985023e-19,9.82547763556645e-7
494,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,H,4.63096326792505e-21,2.28960520904644e-8
495,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,T,1.68743809690889e-20,1.44365025196907e-7
496,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,H,8.10521238907538e-22,4.00731671421132e-9
497,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,T,2.35305532044169e-21,2.01310431030064e-8
498,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,H,1.30133901583763e-22,6.43398018298734e-10
499,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,T,3.09657911800237e-22,2.64920961079121e-9
500,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,H,2.70087194723815e-16,0.00133534431641792
501,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,T,5.61153923183173e-15,0.0480082797751696
502,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,5.81376861146519e-16,0.00287439872157864
503,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,1.20801742437080e-14,0.103349252471576
504,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,1.25018289211542e-15,0.00618105801415857
505,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,2.59818048401293e-14,0.222281570937467
506,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,2.68254269021572e-15,0.0132628210626238
507,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,5.57716809814360e-14,0.477142251612538
508,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,H,5.72918890778979e-15,0.0283258147559526
509,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,T,1.19214399588908e-13,1.01991236490473
510,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,H,1.21140248751061e-14,0.0598932292308782
511,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,T,2.52536321068992e-13,2.16051850559988
512,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,H,2.50733012554348e-14,0.123965485885092
513,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,T,5.24883556294395e-13,4.49052489502811
514,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,H,4.96775236057979e-14,0.245611787958157
515,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,T,1.04883829846234e-12,8.97310352672285
516,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,H,9.03607349026694e-14,0.446754589394780
517,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,T,1.93859969081198e-12,16.5852598518106
518,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,H,1.41105166656256e-13,0.697641302484974
